case_id,method,documents,phase,leaf_size,node_budget,key_bits,candidate_target,recall,p50_ms,predicted_p50_ms,p50_error_percent,p95_ms,predicted_p95_ms,within_twenty_percent,logical_index_bytes,array_capacity_bytes,rss_before_queries,sampled_query_peak,lifetime_peak_bytes,budget_status,mean_scored,mean_split_words,mean_leaf_words,mean_key_attempts,max_mask_bytes,max_key_queue_bytes,power_unchanged
11,branch,12288,check,128,0,0,0,1.0,0.42906240560114384,0.47975458989478986,11.814641327669582,0.4716125084087252,0.48083315456845205,True,884736,1048576,48889856,53313536,53313536,fits_by_lifetime_peak,12288.0,24408.0,24600.0,0.0,56832,0,True
12,keys,12288,check,0,0,4,1000,0.17875,0.060521066188812256,0.059890245852422086,-1.0423153062474988,0.06596080493181944,0.062080695650355275,True,491840,524288,48431104,48578560,48840704,fits_by_lifetime_peak,1551.5,0.0,0.0,2.0,0,16,True
13,branch,12288,check,32,0,0,0,1.0,0.679708318784833,0.672404922821032,-1.0744897130077447,0.7168981712311506,0.673554387921674,True,884736,1048576,49037312,53542912,53542912,fits_by_lifetime_peak,12288.0,102792.0,102984.0,0.0,211968,0,True
14,branch,3072,check,128,512,0,0,1.0,0.10977056808769703,0.12024636973657953,9.543361058779665,0.11884111445397139,0.12073824775436269,True,221184,262144,48496640,48644096,48644096,fits_by_lifetime_peak,3072.0,1488.0,1536.0,0.0,4608,0,True
15,keys,49152,check,0,0,12,0,1.0,1.548416679725051,1.5116526538964548,-2.3742979722437685,1.7300858162343502,1.5138415180605092,True,2048000,2097152,50397184,54984704,54984704,fits_by_lifetime_peak,49152.0,0.0,0.0,4096.0,0,32768,True
16,keys,196608,check,0,0,4,0,1.0,5.1596874836832285,5.306476492585991,2.8449205376674715,5.623652716167271,5.3081570176057555,True,7864640,8388608,58753024,62226432,65060864,fits_by_lifetime_peak,196608.0,0.0,0.0,16.0,0,128,True
17,branch,3072,check,32,0,0,0,1.0,0.1391046680510044,0.1420199996924787,2.095782752887446,0.1573438290506601,0.14338208361155977,True,221184,262144,48578560,52051968,52051968,fits_by_lifetime_peak,3072.0,6318.0,6366.0,0.0,15360,0,True
18,branch,12288,check,8,512,0,0,0.4325,0.16385456547141075,0.16274318828135176,-0.6782705058364122,0.1841654302552342,0.1638230292765721,True,884736,1048576,49102848,49217536,49217536,fits_by_lifetime_peak,924.25,66936.0,31368.0,0.0,305664,0,True
19,branch,196608,check,32,0,0,0,1.0,67.63016642071307,53.86845294621246,-20.34848382435122,72.74272493086755,53.985068304805345,False,14155776,16777216,117178368,120766464,120766464,fits_by_lifetime_peak,196608.0,26192640.0,26195712.0,0.0,44261376,0,True
20,branch,49152,check,32,512,0,0,0.56375,0.5272706039249897,0.5182949789232912,-1.7022805623685684,0.6032502045854926,0.5221730347480555,True,3538944,4194304,54018048,54263808,54329344,fits_by_lifetime_peak,3796.25,266976.0,126240.0,0.0,1191936,0,True
21,scan,12288,check,0,0,0,0,1.0,0.3276667557656765,0.33273504597372633,1.5467819419783628,0.34230442252010107,0.3344243254256926,True,491520,655360,48398336,52625408,52625408,fits_by_lifetime_peak,12288.0,0.0,0.0,0.0,0,0,True
22,branch,12288,check,128,512,0,0,1.0,0.45449985191226006,0.4798377104345743,5.574888179986832,0.485109887085855,0.48088796290196817,True,884736,1048576,48775168,49004544,49086464,fits_by_lifetime_peak,12288.0,24408.0,24600.0,0.0,56832,0,True
23,keys,196608,check,0,0,8,1000,0.018750000000000003,0.062146224081516266,0.06013099307393706,-3.242724779120706,0.06899989675730467,0.06199221966978994,True,7869440,8388608,58884096,58982400,65159168,fits_by_lifetime_peak,1548.0,0.0,0.0,2.0,0,16,True
24,keys,3072,check,0,0,4,0,1.0,0.09956257417798042,0.10155219479741133,1.9983619707082039,0.11332680005580187,0.10281255363763846,True,123200,131072,48513024,51953664,51953664,fits_by_lifetime_peak,3072.0,0.0,0.0,16.0,0,128,True
25,keys,12288,check,0,0,4,0,1.0,0.3362915012985468,0.3494103450515227,3.9010333898772793,0.36058407276868815,0.3505522396602587,True,491840,524288,48480256,52412416,52412416,fits_by_lifetime_peak,12288.0,0.0,0.0,16.0,0,128,True
