method,clusters,router,setting_id,top_k,probes,repetitions,measurements,complete_processes,complete,qualified,recall,p50_ms,p95_ms,total_query_ms,process_p50_median_ms,process_p50_min_ms,process_p50_max_ms,logical_index_bytes,lifetime_peak_bytes,mean_documents_scored,mean_nodes,mean_bitplane_words,mean_leaf_words,mean_prefix_levels,mean_prefix_lookups,mean_final_depth,exploration,seed,leaf_size,node_budget,prefer_deeper_ties,start_depth,candidate_target
scan,1,,main-s00000,1,1,1,1000,1,True,True,1.0,2.4842709990480216,2.5692291510495124,2493.4224739772617,2.4842709990480216,2.4842709990480216,2.4842709990480216,8366896,71467008,522931.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
scan,64,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-64-seed42,main-s00042,100,38,1,1000,1,True,True,0.99016,1.5251665008690907,1.6052035522079677,1524.173068915843,1.5251665008690907,1.5251665008690907,1.5251665008690907,8366896,74825728,311976.533,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
scan,64,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-64-seed42,main-s00041,100,23,1,1000,1,True,True,0.95488,0.9513539989711717,1.0257350993924774,948.7402509294043,0.9513539989711717,0.9513539989711717,0.9513539989711717,8366896,74825728,190586.597,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
scan,64,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-64-seed42,main-s00034,1,9,1,1000,1,True,True,0.907,0.3615005007304717,0.43151040063094115,362.972773018555,0.3615005007304717,0.3615005007304717,0.3615005007304717,8366896,74825728,75866.901,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
scan,1024,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-1024-seed42,main-s00235,100,510,1,1000,1,True,True,0.99504,1.3514579986804165,1.427677750325529,1359.4565280109236,1.3514579986804165,1.3514579986804165,1.3514579986804165,8366896,78839808,260571.38,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
scan,1024,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-1024-seed42,main-s00233,100,213,1,1000,1,True,True,0.9504,0.6044170004315674,0.6507583502752823,604.6905010152841,0.6044170004315674,0.6044170004315674,0.6044170004315674,8366896,78839808,109362.477,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
scan,1024,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-1024-seed42,main-s00224,1,4,1,1000,1,True,True,0.537,0.018750000890577212,0.022502100182464343,18.936938027763972,0.018750000890577212,0.018750000890577212,0.018750000890577212,8366896,78839808,2160.308,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
scan,4096,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-4096-seed42,main-s00420,1,860,1,1000,1,True,True,0.99,0.7524579996243119,0.8021437497518491,753.4753699692374,0.7524579996243119,0.7524579996243119,0.7524579996243119,8366896,76283904,110485.681,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
scan,4096,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-4096-seed42,main-s00427,100,1724,1,1000,1,True,True,0.99501,1.4502920002996689,1.521633299489622,1451.752111031965,1.4502920002996689,1.4502920002996689,1.4502920002996689,8366896,76283904,220478.628,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
scan,4096,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-4096-seed42,main-s00417,1,65,1,1000,1,True,True,0.801,0.07731250116194133,0.08612915098638041,77.73343296139501,0.07731250116194133,0.07731250116194133,0.07731250116194133,8366896,76283904,8569.049,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
scan,1,,main-s00001,100,1,1,1000,1,True,True,1.0,2.541500001825625,2.60730689697084,2552.4568620094215,2.541500001825625,2.541500001825625,2.541500001825625,8366896,71319552,522931.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
scan,64,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-64-seed42,main-s00037,1,38,1,1000,1,True,True,0.995,1.4842920008959481,1.5677875015171594,1486.1612051063275,1.4842920008959481,1.4842920008959481,1.4842920008959481,8366896,75186176,311976.533,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
scan,64,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-64-seed42,main-s00036,1,33,1,1000,1,True,True,0.99,1.2891254991700407,1.3673444000232848,1290.6205850376864,1.2891254991700407,1.2891254991700407,1.2891254991700407,8366896,75186176,271703.165,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
scan,64,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-64-seed42,main-s00043,100,44,1,1000,1,True,True,0.9952,1.754145998347667,1.8354901993006933,1756.2510589777958,1.754145998347667,1.754145998347667,1.754145998347667,8366896,75186176,360575.633,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
scan,1024,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-1024-seed42,main-s00228,1,326,1,1000,1,True,True,0.99,0.8438960012426833,0.8955860485002631,843.8113749798504,0.8438960012426833,0.8438960012426833,0.8438960012426833,8366896,78381056,167060.878,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
scan,1024,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-1024-seed42,main-s00225,1,30,1,1000,1,True,True,0.806,0.08781250107858796,0.1000062475213781,87.70441194428713,0.08781250107858796,0.08781250107858796,0.08781250107858796,8366896,78381056,15645.096,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
scan,1024,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-1024-seed42,main-s00229,1,353,1,1000,1,True,True,0.995,0.9125414999289205,0.9690083506939118,916.0139320410963,0.9125414999289205,0.9125414999289205,0.9125414999289205,8366896,78381056,180821.831,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
scan,4096,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-4096-seed42,main-s00421,1,1136,1,1000,1,True,True,0.995,0.9840000002441229,1.0398187509053969,984.0586169557355,0.9840000002441229,0.9840000002441229,0.9840000002441229,8366896,76595200,145652.988,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
scan,4096,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-4096-seed42,main-s00424,100,411,1,1000,1,True,True,0.90025,0.4302084980736254,0.4626625010132556,430.2274559631769,0.4302084980736254,0.4302084980736254,0.4302084980736254,8366896,76595200,53055.122,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
scan,4096,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-4096-seed42,main-s00426,100,1398,1,1000,1,True,True,0.99,1.2202295001770835,1.2964809016921208,1222.7463519593584,1.2202295001770835,1.2202295001770835,1.2202295001770835,8366896,76595200,179006.372,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
scan,64,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-64-seed42,main-s00038,100,3,1,1000,1,True,True,0.57577,0.15964600061124656,0.2081354021356674,163.71552399505163,0.15964600061124656,0.15964600061124656,0.15964600061124656,8366896,74874880,25745.518,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
scan,64,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-64-seed42,main-s00033,1,5,1,1000,1,True,True,0.822,0.20037500144098885,0.2628086502227234,204.79346998763504,0.20037500144098885,0.20037500144098885,0.20037500144098885,8366896,74874880,42530.179,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
scan,64,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-64-seed42,main-s00032,1,2,1,1000,1,True,True,0.621,0.08118749974528328,0.11890799887623864,85.00344401181792,0.08118749974528328,0.08118749974528328,0.08118749974528328,8366896,74874880,17297.774,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
scan,1024,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-1024-seed42,main-s00230,100,12,1,1000,1,True,True,0.50469,0.06629199924645945,0.0775440475990763,66.42383293728926,0.06629199924645945,0.06629199924645945,0.06629199924645945,8366896,78561280,6357.221,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
scan,1024,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-1024-seed42,main-s00232,100,133,1,1000,1,True,True,0.90029,0.39052100146363955,0.42563539936963934,390.79950889208703,0.39052100146363955,0.39052100146363955,0.39052100146363955,8366896,78561280,68494.75,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
scan,1024,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-1024-seed42,main-s00234,100,419,1,1000,1,True,True,0.99006,1.1183335009263828,1.1801416501839412,1117.774234029639,1.1183335009263828,1.1183335009263828,1.1183335009263828,8366896,78561280,214374.115,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
scan,4096,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-4096-seed42,main-s00422,100,33,1,1000,1,True,True,0.50089,0.07058349910948891,0.08012499893084168,70.99157801349065,0.07058349910948891,0.07058349910948891,0.07058349910948891,8366896,76562432,4390.982,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
scan,4096,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-4096-seed42,main-s00419,1,344,1,1000,1,True,True,0.95,0.3346459998283535,0.36383720180310775,334.89547106728423,0.3346459998283535,0.3346459998283535,0.3346459998283535,8366896,76562432,44474.095,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
scan,4096,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-4096-seed42,main-s00418,1,175,1,1000,1,True,True,0.901,0.18710400036070496,0.20845799754170002,187.94058614003006,0.18710400036070496,0.18710400036070496,0.18710400036070496,8366896,76562432,22767.701,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
scan,64,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-64-seed42,main-s00035,1,16,1,1000,1,True,True,0.953,0.6395419986802153,0.710216348124959,636.7090598869254,0.6395419986802153,0.6395419986802153,0.6395419986802153,8366896,74907648,133314.713,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
scan,64,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-64-seed42,main-s00039,100,9,1,1000,1,True,True,0.81261,0.40447950050293,0.47816904952924233,406.79437297876575,0.40447950050293,0.40447950050293,0.40447950050293,8366896,74907648,75866.901,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
scan,64,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-64-seed42,main-s00040,100,15,1,1000,1,True,True,0.90168,0.6395414984581294,0.7120964482965064,638.0328879895387,0.6395414984581294,0.6395414984581294,0.6395414984581294,8366896,74907648,125114.888,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
scan,1024,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-1024-seed42,main-s00226,1,65,1,1000,1,True,True,0.902,0.1828125004976755,0.20149999927525641,181.81084100797307,0.1828125004976755,0.1828125004976755,0.1828125004976755,8366896,78479360,33675.652,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
scan,1024,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-1024-seed42,main-s00227,1,125,1,1000,1,True,True,0.95,0.33641700065345503,0.37162499957048567,336.4081699801318,0.33641700065345503,0.33641700065345503,0.33641700065345503,8366896,78479360,64408.865,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
scan,1024,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-1024-seed42,main-s00231,100,68,1,1000,1,True,True,0.80102,0.21956300042802468,0.24429820114164613,219.96197392581962,0.21956300042802468,0.21956300042802468,0.21956300042802468,8366896,78479360,35192.908,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
scan,4096,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-4096-seed42,main-s00416,1,7,1,1000,1,True,True,0.508,0.022625001292908564,0.02474999928381294,22.847476015158463,0.022625001292908564,0.022625001292908564,0.022625001292908564,8366896,76300288,957.358,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
scan,4096,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-4096-seed42,main-s00425,100,671,1,1000,1,True,True,0.95011,0.6376875007845229,0.6804378006563638,637.8059690250666,0.6376875007845229,0.6376875007845229,0.6376875007845229,8366896,76300288,86314.941,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
scan,4096,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-4096-seed42,main-s00423,100,201,1,1000,1,True,True,0.80013,0.24014599875954445,0.26208509825664805,240.53861403444898,0.24014599875954445,0.24014599875954445,0.24014599875954445,8366896,76300288,26122.829,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
branch,1,,main-s00004,1,1,1,1000,1,True,True,1.0,0.16381249952246435,0.4621854490324037,207.29416703034076,0.16381249952246435,0.16381249952246435,0.16381249952246435,10458672,72499200,47.194,25.369,187148.584,20141.515,0.0,0.0,0.0,0,42,32,8192,False,,
prefix,1,,main-s00027,100,1,1,1000,1,True,True,0.0081,0.004270501449354924,0.005666999641107395,4.516071068792371,0.004270501449354924,0.004270501449354924,0.004270501449354924,10458620,71630848,3.05,0.0,0.0,0.0,9.119,18.238,23.881,,,,,,32,1
branch,64,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-64-seed42,main-s00101,100,23,1,1000,1,True,True,0.95488,0.4722494995803572,1.0749812483481944,522.9395249552908,0.4722494995803572,0.4722494995803572,0.4722494995803572,10465840,77299712,5183.668,1280.675,129743.228,40031.413,0.0,0.0,0.0,0,42,32,8192,True,,
branch,64,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-64-seed42,main-s00088,100,9,1,1000,1,True,True,0.81261,0.2535625026212074,0.557295851285744,282.2026290159556,0.2535625026212074,0.2535625026212074,0.2535625026212074,10465840,77299712,2979.139,694.171,70222.834,22842.102,0.0,0.0,0.0,0,42,32,8192,False,,
branch,64,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-64-seed42,main-s00111,100,44,1,1000,1,True,True,0.71805,0.19945850181102287,0.22233925101318164,201.1044489845517,0.19945850181102287,0.19945850181102287,0.19945850181102287,10465840,77299712,1035.51,511.632,59042.008,7609.558,0.0,0.0,0.0,0,42,32,512,True,,
prefix,64,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-64-seed42,main-s00135,1,9,1,1000,1,True,True,0.907,0.352604500221787,0.42137709988310235,353.68585101969074,0.352604500221787,0.352604500221787,0.352604500221787,10458620,74924032,75866.901,0.0,0.0,0.0,2.0,18.0,0.0,,,,,,1,261465
prefix,64,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-64-seed42,main-s00182,100,9,1,1000,1,True,True,0.231,0.0410209995607147,0.07443574922945116,47.6084419824474,0.0410209995607147,0.0410209995607147,0.0410209995607147,10458620,74924032,2581.858,0.0,0.0,0.0,9.144,164.592,7.856,,,,,,16,1000
prefix,64,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-64-seed42,main-s00213,100,38,1,1000,1,True,True,0.54011,0.30597899967688136,0.5007600999306305,283.0232959604473,0.30597899967688136,0.30597899967688136,0.30597899967688136,10458620,74924032,50176.975,0.0,0.0,0.0,1.003,76.228,3.997,,,,,,4,100
branch,1024,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-1024-seed42,main-s00250,1,65,1,1000,1,True,True,0.902,0.1661454989516642,0.21968154942442197,169.1459609901358,0.1661454989516642,0.1661454989516642,0.1661454989516642,10587184,81035264,1335.555,660.592,5173.087,626.045,0.0,0.0,0.0,0,42,32,8192,False,,
branch,1024,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-1024-seed42,main-s00302,100,510,1,1000,1,True,True,0.95546,1.9017709983017994,1.991089251532685,1795.8014480391284,1.9017709983017994,1.9017709983017994,1.9017709983017994,10587184,81035264,6412.928,7616.045,53322.421,12610.219,0.0,0.0,0.0,0,42,8,8192,True,,
branch,1024,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-1024-seed42,main-s00296,100,419,1,1000,1,True,True,0.9606,1.8730000010691583,1.9698166994203348,1730.2675810024084,1.8730000010691583,1.8730000010691583,1.8730000010691583,10587184,81035264,6469.275,7389.923,51347.144,12721.117,0.0,0.0,0.0,0,42,8,8192,True,,
prefix,1024,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-1024-seed42,main-s00376,100,68,1,1000,1,True,True,0.10613,0.08058300045377109,0.09685594868642508,82.61231493816013,0.08058300045377109,0.08058300045377109,0.08058300045377109,10458620,76562432,484.796,0.0,0.0,0.0,21.052,2863.072,11.948,,,,,,32,100
prefix,1024,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-1024-seed42,main-s00382,100,133,1,1000,1,True,True,0.64021,0.1961664984264644,0.3109627992671448,205.73266203791718,0.1961664984264644,0.1961664984264644,0.1961664984264644,10458620,76562432,23640.112,0.0,0.0,0.0,1.912,508.592,3.088,,,,,,4,10000
prefix,1024,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-1024-seed42,main-s00366,100,12,1,1000,1,True,True,0.01012,0.01606250043550972,0.019583053290261887,16.492427988850977,0.01606250043550972,0.01606250043550972,0.01606250043550972,10458620,76562432,14.604,0.0,0.0,0.0,11.542,277.008,21.458,,,,,,32,1
branch,4096,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-4096-seed42,main-s00443,1,175,1,1000,1,True,True,0.901,0.3205419998266734,0.4112788486963836,323.9593579201028,0.3205419998266734,0.3205419998266734,0.3205419998266734,10969392,78970880,3366.559,1282.712,2905.851,451.086,0.0,0.0,0.0,0,42,32,8192,True,,
branch,4096,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-4096-seed42,main-s00493,100,1398,1,1000,1,True,True,0.99,1.3944584989076247,1.4637205020335387,1393.8677290607302,1.3944584989076247,1.3944584989076247,1.3944584989076247,10969392,78970880,179006.372,1398.0,0.0,3479.669,0.0,0.0,0.0,0,42,2048,8192,False,,
branch,4096,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-4096-seed42,main-s00442,1,175,1,1000,1,True,True,0.901,0.3244580002501607,0.41573785019863857,327.8589479959919,0.3244580002501607,0.3244580002501607,0.3244580002501607,10969392,78970880,3366.559,1282.712,2905.851,451.086,0.0,0.0,0.0,0,42,32,8192,False,,
prefix,4096,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-4096-seed42,main-s00566,100,201,1,1000,1,True,True,0.28711,0.18089549848809838,0.22208895243238652,185.04040608240757,0.18089549848809838,0.18089549848809838,0.18089549848809838,10458620,76103680,1964.041,0.0,0.0,0.0,10.187,4095.174,6.813,,,,,,16,1000
prefix,4096,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-4096-seed42,main-s00525,1,175,1,1000,1,True,True,0.706,0.11829149843833875,0.14975835147197358,120.16289304301608,0.11829149843833875,0.11829149843833875,0.11829149843833875,10458620,76103680,5786.763,0.0,0.0,0.0,1.101,385.35,3.899,,,,,,4,100
prefix,4096,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-4096-seed42,main-s00531,1,344,1,1000,1,True,True,0.165,0.20858350217167754,0.27263395204499824,208.99920402371208,0.20858350217167754,0.20858350217167754,0.20858350217167754,10458620,76103680,2.387,0.0,0.0,0.0,9.682,6661.216,23.318,,,,,,32,1
branch,1,,main-s00010,100,1,1,1000,1,True,True,1.0,2.017833501668065,5.523331248150497,2481.561894001061,2.017833501668065,2.017833501668065,2.017833501668065,10458672,136790016,1094.802,246.422,1536360.446,477153.716,0.0,0.0,0.0,0,42,32,8192,False,,
prefix,1,,main-s00023,100,1,1,1000,1,True,True,1.0,2.554791499278508,2.625722901939298,2561.31791010921,2.554791499278508,2.554791499278508,2.554791499278508,10458620,72024064,522931.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,0,0
branch,64,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-64-seed42,main-s00050,1,5,1,1000,1,True,True,0.822,0.035062499591731466,0.07200210238806903,39.734985075483564,0.035062499591731466,0.035062499591731466,0.035062499591731466,10465840,77447168,49.062,107.828,13172.078,1350.306,0.0,0.0,0.0,0,42,8,8192,True,,
branch,64,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-64-seed42,main-s00097,100,15,1,1000,1,True,True,0.90168,0.36579150037141517,0.6602080493394169,381.7084190523019,0.36579150037141517,0.36579150037141517,0.36579150037141517,10465840,77447168,49001.791,132.572,11900.372,6211.74,0.0,0.0,0.0,0,42,2048,8192,False,,
branch,64,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-64-seed42,main-s00086,100,9,1,1000,1,True,True,0.81261,0.37010449887020513,0.852312849019654,424.03719399953843,0.37010449887020513,0.37010449887020513,0.37010449887020513,10465840,77447168,1280.036,1200.386,123435.664,36807.584,0.0,0.0,0.0,0,42,8,8192,True,,
prefix,64,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-64-seed42,main-s00201,100,23,1,1000,1,True,True,0.00816,0.019999999494757503,0.0295103989628842,20.300896085245768,0.019999999494757503,0.019999999494757503,0.019999999494757503,10458620,75120640,2.687,0.0,0.0,0.0,9.354,430.284,23.646,,,,,,32,1
prefix,64,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-64-seed42,main-s00148,1,16,1,1000,1,True,True,0.353,0.024895500246202573,0.030082999728620052,25.305902025138494,0.024895500246202573,0.024895500246202573,0.024895500246202573,10458620,75120640,269.295,0.0,0.0,0.0,19.501,624.032,13.499,,,,,,32,100
