operation,size,dimensions,repetition,step,milliseconds,count,live_payload_bytes,checksum
score,4000000,768,0,0,351.59725,4000000,416003072,206298707
score,4000000,768,1,0,350.770959,4000000,416003072,206298707
score,4000000,768,2,0,353.192958,4000000,416003072,206298707
score,4000000,768,3,0,347.725292,4000000,416003072,206298707
score,4000000,768,4,0,338.045583,4000000,416003072,206298707
