case_id,documents,method,router,clusters,probes,node_budget,leaf_size,key_bits,key_offset,candidate_target,key_limit,recall,routing_recall,p50_ms,p95_ms,mean_routing_ms,mean_scored,logical_bytes,routing_bytes,rss_before_queries,lifetime_peak_bytes,budget_status,power_unchanged,predicted_p50_ms,prediction_error_percent
1787,100000,keys,ivf,4096,384,0,0,12,0,0,524288,0.8855,0.8951000000000002,5.561750149354339,5.7648870861157775,0.11494132690131664,9030.94,5490500,4227072,67502080,71270400,fits_by_lifetime_peak,True,20.807335949954687,274.1148989292553
1788,100000,keys,sign,4096,1024,0,0,4,12,0,524288,0.9765999999999999,0.9765999999999999,2.6075413916260004,2.909445879049599,0.07212704047560692,78730.87,4215420,103208,53805056,57524224,fits_by_lifetime_peak,True,2.947795520177113,13.04884860673059
1789,100000,keys,sign,2048,384,0,0,4,11,0,524288,0.9323000000000001,0.9323000000000001,1.9917916506528854,2.485619089566171,0.030475878156721592,63324.36,4150360,51272,53444608,57212928,fits_by_lifetime_peak,True,2.0803643267399985,4.446884595488698
1790,100000,keys,sign,512,64,0,0,12,9,50000,524288,0.8137000000000001,0.8233000000000001,3.1612084712833166,4.160014563240111,0.00965045765042305,42075.73,4772640,11264,55099392,58851328,fits_by_lifetime_peak,True,10.654524305130199,237.0395974171521
1791,100000,branch,ivf,4096,4096,1024,1024,0,0,0,0,0.9676,1.0,1.2138118036091328,1.3118734816089272,0.24162709712982178,26095.27,12495104,4227072,72499200,75923456,fits_by_lifetime_peak,True,1.1860376333860176,-2.2881776351598937
1792,100000,keys,sign,512,448,0,0,8,9,10000,524288,0.4216,1.0,0.42118760757148266,0.559804798103869,0.011343746446073055,11418.59,4318220,11264,53723136,57475072,fits_by_lifetime_peak,True,0.4468217492623371,6.086157624308508
1793,100000,keys,ivf,4096,224,0,0,4,0,10000,524288,0.8319999999999999,0.8319999999999999,0.3330828621983528,0.3566065104678273,0.09299665689468384,5800.3,4298080,4227072,63520768,67305472,fits_by_lifetime_peak,True,0.40448828947590154,21.437736786057272
1794,100000,keys,sign,512,512,0,0,4,9,0,524288,1.0,1.0,2.8406460769474506,2.941103558987379,0.012516235001385212,100000.0,4053760,11264,53100544,56918016,fits_by_lifetime_peak,True,2.8784828323286002,1.331977105074933
1795,100000,branch,sign,4096,1536,2048,128,0,0,0,0,0.46570000000000006,0.9973000000000001,1.402124296873808,1.5811962308362126,0.0802916381508112,38914.39,9931008,103208,60784640,64110592,fits_by_lifetime_peak,True,1.5134697920429865,7.94120003607639
1796,100000,keys,sign,2048,384,0,0,8,11,10000,524288,0.46140000000000003,0.9323000000000001,0.46893744729459286,0.6026911549270153,0.027518807910382748,11072.22,4517120,51272,54411264,58146816,fits_by_lifetime_peak,True,0.5625529679854735,19.96332799416425
