documents,target,selection,method,scan_setting,other_setting,both_qualified,speedup,speedup_low,speedup_high,supported_speedup
1024,0.9,mean,branch,s0004,s0001,True,1.187775143921436,0.9261656844483801,1.3437283969582918,False
1024,0.9,mean,keys,s0004,s0002,True,1.490523542410335,1.1291112901060545,1.801926147190606,True
1024,0.99,mean,branch,s0004,s0001,True,1.187775143921436,0.9261656844483801,1.3437283969582918,False
1024,0.99,mean,keys,s0004,s0002,True,1.490523542410335,1.1291112901060545,1.801926147190606,True
1024,0.9,conservative,branch,s0004,s0001,True,1.187775143921436,0.9261656844483801,1.3437283969582918,False
1024,0.9,conservative,keys,s0004,s0002,True,1.490523542410335,1.1291112901060545,1.801926147190606,True
1024,0.99,conservative,branch,s0004,s0001,True,1.187775143921436,0.9261656844483801,1.3437283969582918,False
1024,0.99,conservative,keys,s0004,s0002,True,1.490523542410335,1.1291112901060545,1.801926147190606,True
