operation,size,dimensions,repetition,step,milliseconds,count,live_payload_bytes,checksum
gather,4000000,256,0,13,0.062375,531,160501024,207683690
gather,4000000,256,1,13,0.056959,531,160501024,207683690
gather,4000000,256,2,13,0.051167,531,160501024,207683690
gather,4000000,256,3,13,0.053375,531,160501024,207683690
gather,4000000,256,4,13,0.047333,531,160501024,207683690
