method,clusters,router,setting_id,top_k,probes,repetitions,measurements,complete_processes,complete,qualified,recall,p50_ms,p95_ms,total_query_ms,process_p50_median_ms,process_p50_min_ms,process_p50_max_ms,logical_index_bytes,lifetime_peak_bytes,mean_documents_scored,mean_nodes,mean_bitplane_words,mean_leaf_words,mean_prefix_levels,mean_prefix_lookups,mean_final_depth,exploration,seed,leaf_size,node_budget,prefer_deeper_ties,start_depth,candidate_target,stop_when_exact
scan,256,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-binary-256-seed42,main-s01275,10,53,1,1000,1,True,True,0.9904,0.34722949931165203,0.390087147752638,357.71248389210086,0.34722949931165203,0.34722949931165203,0.34722949931165203,8366896,81608704,110589.995,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
scan,256,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-binary-256-seed42,main-s01287,50,65,1,1000,1,True,True,0.99022,0.434666497312719,0.47037705189723056,435.41266176180216,0.434666497312719,0.434666497312719,0.434666497312719,8366896,81608704,135333.018,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
scan,256,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-binary-256-seed42,main-s01263,3,53,1,1000,1,True,True,0.9903333333333333,0.3427500014367979,0.37546009589277674,342.9984511312796,0.3427500014367979,0.3427500014367979,0.3427500014367979,8366896,81608704,110589.995,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
scan,256,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-binary-256-seed42,main-s01253,1,256,1,1000,1,True,True,1.0,1.622520499950042,1.6811753492220305,1628.7514699724852,1.622520499950042,1.622520499950042,1.622520499950042,8366896,81608704,522931.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
scan,256,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-binary-256-seed42,main-s01282,20,102,1,1000,1,True,True,0.999,0.6687915010843426,0.7182294939411803,689.4220820831833,0.6687915010843426,0.6687915010843426,0.6687915010843426,8366896,81608704,211480.272,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
scan,64,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-binary-64-seed42,main-s00664,50,40,1,1000,1,True,True,0.99912,1.0558545000094455,1.1156559499795549,1056.9096199324122,1.0558545000094455,1.0558545000094455,1.0558545000094455,8366896,75595776,331072.515,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
scan,64,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-binary-64-seed42,main-s00632,2,12,1,1000,1,True,True,0.955,0.3184369998052716,0.3608413509937236,320.208265009569,0.3184369998052716,0.3184369998052716,0.3184369998052716,8366896,75595776,99993.639,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
scan,64,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-binary-64-seed42,main-s00629,1,64,1,1000,1,True,True,1.0,1.643645500735147,1.6871104464371456,1656.0019110474968,1.643645500735147,1.643645500735147,1.643645500735147,8366896,75595776,522931.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
scan,64,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-binary-64-seed42,main-s00646,5,37,1,1000,1,True,True,0.9992,0.9627499966882169,1.0087034967000363,960.7296008471167,0.9627499966882169,0.9627499966882169,0.9627499966882169,8366896,75595776,306689.751,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
scan,64,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-binary-64-seed42,main-s00653,10,64,1,1000,1,True,True,1.0,1.6381664972868748,1.6720062554668402,1626.2955999482074,1.6381664972868748,1.6381664972868748,1.6381664972868748,8366896,75595776,522931.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
scan,64,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-binary-64-seed42,main-s00659,20,64,1,1000,1,True,True,1.0,1.6362499991373625,1.6703854009392671,1625.548186035303,1.6362499991373625,1.6362499991373625,1.6362499991373625,8366896,75595776,522931.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
