method,clusters,router,setting_id,top_k,probes,repetitions,measurements,complete_processes,complete,qualified,recall,p50_ms,p95_ms,total_query_ms,process_p50_median_ms,process_p50_min_ms,process_p50_max_ms,logical_index_bytes,lifetime_peak_bytes,mean_documents_scored,mean_nodes,mean_bitplane_words,mean_leaf_words,mean_prefix_levels,mean_prefix_lookups,mean_final_depth,start_depth,candidate_target,leaf_size,node_budget,exploration,seed
branch,1024,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d256/routers/ivf-1024-seed42,main-s00242,1,6,1,1000,1,True,True,0.953,0.16752100009398418,0.20984135053367936,169.56729000048654,0.16752100009398418,0.16752100009398418,0.16752100009398418,38663160,136970240,3287.607,6.0,0.0,54.249,0.0,0.0,0.0,,,2048,512,0,42
branch,1024,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d256/routers/ivf-1024-seed42,main-s00240,1,6,1,1000,1,True,True,0.953,0.19891650026693242,0.2611152501231117,202.32054002281075,0.19891650026693242,0.19891650026693242,0.19891650026693242,38663160,136970240,3258.214,155.593,817.942,774.964,0.0,0.0,0.0,,,128,512,0,42
branch,1024,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d256/routers/ivf-1024-seed42,main-s00248,1,1024,1,1000,1,True,True,0.0,0.2933545001724269,0.32251250004264875,296.93983899687737,0.2933545001724269,0.2933545001724269,0.2933545001724269,38663160,136970240,11.524,512.0,4345.184,0.344,0.0,0.0,0.0,,,128,512,0,42
branch,1024,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d256/routers/ivf-1024-seed42,main-s00285,100,32,1,1000,1,True,True,0.90099,0.9101460000238148,1.0605464997297531,912.4023790154752,0.9101460000238148,0.9101460000238148,0.9101460000238148,38663160,136970240,16842.494,706.231,3487.186,3439.23,0.0,0.0,0.0,,,128,8192,0,42
branch,1024,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d256/routers/ivf-1024-seed42,main-s00267,10,30,1,1000,1,True,True,0.9504,0.6523335000565567,0.7360774004155246,652.9193829965152,0.6523335000565567,0.6523335000565567,0.6523335000565567,38663160,136970240,15809.566,30.0,0.0,261.423,0.0,0.0,0.0,,,2048,8192,0,42
branch,1024,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d256/routers/ivf-1024-seed42,main-s00230,1,1,1,1000,1,True,True,0.729,0.0588124999012507,0.07609645026604993,60.12662101602473,0.0588124999012507,0.0588124999012507,0.0588124999012507,38663160,136970240,575.399,1.0,0.0,9.483,0.0,0.0,0.0,,,2048,512,0,42
branch,1024,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d256/routers/ivf-1024-seed42,main-s00258,10,4,1,1000,1,True,True,0.8045,0.12352099975032615,0.15759135012558545,125.7182580038716,0.12352099975032615,0.12352099975032615,0.12352099975032615,38663160,136970240,2220.636,4.0,0.0,36.649,0.0,0.0,0.0,,,2048,512,0,42
branch,1024,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d256/routers/ivf-1024-seed42,main-s00292,100,261,1,1000,1,True,True,0.00917,0.2643960006025736,0.44650419927165785,285.5350999998336,0.2643960006025736,0.2643960006025736,0.2643960006025736,38663160,136970240,1407.758,512.0,4224.779,136.091,0.0,0.0,0.0,,,128,512,0,42
branch,1024,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d256/routers/ivf-1024-seed42,main-s00274,10,1024,1,1000,1,True,True,0.9993,10.273020500335406,10.70098364966725,10294.159546007904,10.273020500335406,10.273020500335406,10.273020500335406,38663160,136970240,262387.176,512.0,0.0,4345.528,0.0,0.0,0.0,,,2048,512,0,42
branch,1024,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d256/routers/ivf-1024-seed42,main-s00294,100,261,1,1000,1,True,True,0.99007,5.281166500481049,5.5748190504345985,5291.573004995371,5.281166500481049,5.281166500481049,5.281166500481049,38663160,136970240,134204.197,261.0,0.0,2222.356,0.0,0.0,0.0,,,2048,512,0,42
branch,1024,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d256/routers/ivf-1024-seed42,main-s00253,10,1,1,1000,1,True,True,0.5705,0.06345800011331448,0.08425835030720917,65.20969600933313,0.06345800011331448,0.06345800011331448,0.06345800011331448,38663160,136970240,575.399,31.413,174.492,163.408,0.0,0.0,0.0,,,128,8192,0,42
branch,1024,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d256/routers/ivf-1024-seed42,main-s00279,100,2,1,1000,1,True,True,0.56452,0.10264600041409722,0.12992739989385882,104.06768300435942,0.10264600041409722,0.10264600041409722,0.10264600041409722,38663160,136970240,1132.15,2.0,0.0,18.662,0.0,0.0,0.0,,,2048,8192,0,42
branch,1024,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d256/routers/ivf-1024-seed42,main-s00266,10,30,1,1000,1,True,True,0.9504,0.6547499997395789,0.7370083494151913,653.3363419939633,0.6547499997395789,0.6547499997395789,0.6547499997395789,38663160,136970240,15809.566,30.0,0.0,261.423,0.0,0.0,0.0,,,2048,512,0,42
branch,1024,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d256/routers/ivf-1024-seed42,main-s00289,100,73,1,1000,1,True,True,0.95022,1.9813335002254462,2.2270982495228964,1981.6179099962028,1.9813335002254462,1.9813335002254462,1.9813335002254462,38663160,136970240,38035.578,1507.248,7314.738,7330.85,0.0,0.0,0.0,,,128,8192,0,42
branch,1024,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d256/routers/ivf-1024-seed42,main-s00276,100,2,1,1000,1,True,True,0.56452,0.1069380000444653,0.13992710005368275,109.0758620057386,0.1069380000444653,0.1069380000444653,0.1069380000444653,38663160,136970240,1132.15,58.655,319.405,301.303,0.0,0.0,0.0,,,128,512,0,42
branch,1024,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d256/routers/ivf-1024-seed42,main-s00275,10,1024,1,1000,1,True,True,1.0,20.294708000164974,20.467979800559988,20309.05936498857,20.294708000164974,20.294708000164974,20.294708000164974,38663160,136970240,522931.0,1024.0,0.0,8665.0,0.0,0.0,0.0,,,2048,8192,0,42
branch,1024,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d256/routers/ivf-1024-seed42,main-s00252,10,1,1,1000,1,True,True,0.5705,0.06308399997578817,0.08472354957120841,65.00652599333989,0.06308399997578817,0.06308399997578817,0.06308399997578817,38663160,136970240,575.399,31.413,174.492,163.408,0.0,0.0,0.0,,,128,512,0,42
branch,1024,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d256/routers/ivf-1024-seed42,main-s00269,10,135,1,1000,1,True,True,0.9902,3.5411460003160755,3.9489187498929823,3553.2726340061345,3.5411460003160755,3.5411460003160755,3.5411460003160755,38663160,136970240,69782.023,2656.577,12720.928,12913.221,0.0,0.0,0.0,,,128,8192,0,42
branch,1024,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d256/routers/ivf-1024-seed42,main-s00273,10,1024,1,1000,1,True,True,0.9922,10.228604000076302,11.740699350093564,10186.37520399352,10.228604000076302,10.228604000076302,10.228604000076302,38663160,136970240,184367.341,8192.0,47317.983,27159.213,0.0,0.0,0.0,,,128,8192,0,42
branch,1024,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d256/routers/ivf-1024-seed42,main-s00299,100,1024,1,1000,1,True,True,1.0,20.290145999751985,20.468294050260738,20310.718469992025,20.290145999751985,20.290145999751985,20.290145999751985,38663160,136970240,522931.0,1024.0,0.0,8665.0,0.0,0.0,0.0,,,2048,8192,0,42
branch,1024,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d256/routers/ivf-1024-seed42,main-s00284,100,32,1,1000,1,True,True,0.86999,0.6397504994311021,0.7959798002502794,640.0915549875208,0.6397504994311021,0.6397504994311021,0.6397504994311021,38663160,136970240,10973.955,508.872,2927.566,1900.448,0.0,0.0,0.0,,,128,512,0,42
branch,1024,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d256/routers/ivf-1024-seed42,main-s00256,10,4,1,1000,1,True,True,0.8045,0.14364599974214798,0.18864375019802535,146.75995199468161,0.14364599974214798,0.14364599974214798,0.14364599974214798,38663160,136970240,2220.636,108.741,578.396,550.242,0.0,0.0,0.0,,,128,512,0,42
branch,1024,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d256/routers/ivf-1024-seed42,main-s00263,10,12,1,1000,1,True,True,0.9031,0.28770849985448876,0.34850625065701024,289.92396301055123,0.28770849985448876,0.28770849985448876,0.28770849985448876,38663160,136970240,6450.832,12.0,0.0,106.537,0.0,0.0,0.0,,,2048,8192,0,42
branch,1024,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d256/routers/ivf-1024-seed42,main-s00257,10,4,1,1000,1,True,True,0.8045,0.14470850010184222,0.18963125053232943,147.44179600529606,0.14470850010184222,0.14470850010184222,0.14470850010184222,38663160,136970240,2220.636,108.741,578.396,550.242,0.0,0.0,0.0,,,128,8192,0,42
branch,1024,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d256/routers/ivf-1024-seed42,main-s00268,10,135,1,1000,1,True,True,0.09,0.30408300017370493,0.5803812499834747,334.5661179955641,0.30408300017370493,0.30408300017370493,0.30408300017370493,38663160,136970240,3321.374,512.0,4108.465,320.952,0.0,0.0,0.0,,,128,512,0,42
branch,1024,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d256/routers/ivf-1024-seed42,main-s00239,1,3,1,1000,1,True,True,0.906,0.10283299980073934,0.13117325029270432,104.35790600422479,0.10283299980073934,0.10283299980073934,0.10283299980073934,38663160,136970240,1679.939,3.0,0.0,27.715,0.0,0.0,0.0,,,2048,8192,0,42
branch,1024,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d256/routers/ivf-1024-seed42,main-s00280,100,11,1,1000,1,True,True,0.80796,0.3534584998305945,0.4415618494476803,357.71699198539864,0.3534584998305945,0.3534584998305945,0.3534584998305945,38663160,136970240,5937.761,269.699,1381.981,1335.964,0.0,0.0,0.0,,,128,512,0,42
branch,1024,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d256/routers/ivf-1024-seed42,main-s00295,100,261,1,1000,1,True,True,0.99007,5.279083499772241,5.556452399741829,5282.9115179984,5.279083499772241,5.279083499772241,5.279083499772241,38663160,136970240,134204.197,261.0,0.0,2222.356,0.0,0.0,0.0,,,2048,8192,0,42
branch,1024,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d256/routers/ivf-1024-seed42,main-s00235,1,2,1,1000,1,True,True,0.855,0.07952099986141548,0.10325210037080979,81.04147900849057,0.07952099986141548,0.07952099986141548,0.07952099986141548,38663160,136970240,1132.15,2.0,0.0,18.662,0.0,0.0,0.0,,,2048,8192,0,42
branch,1024,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d256/routers/ivf-1024-seed42,main-s00297,100,1024,1,1000,1,True,True,0.96004,10.232208000616083,11.585600650141714,10148.630156009858,10.232208000616083,10.232208000616083,10.232208000616083,38663160,136970240,184367.341,8192.0,47317.983,27159.213,0.0,0.0,0.0,,,128,8192,0,42
branch,1024,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d256/routers/ivf-1024-seed42,main-s00229,1,1,1,1000,1,True,True,0.729,0.06260400004975963,0.08451670037175062,64.34095999156852,0.06260400004975963,0.06260400004975963,0.06260400004975963,38663160,136970240,572.742,31.308,174.429,162.478,0.0,0.0,0.0,,,128,8192,0,42
branch,1024,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d256/routers/ivf-1024-seed42,main-s00255,10,1,1,1000,1,True,True,0.5705,0.06091700015531387,0.07708930015724036,61.91794600181311,0.06091700015531387,0.06091700015531387,0.06091700015531387,38663160,136970240,575.399,1.0,0.0,9.483,0.0,0.0,0.0,,,2048,8192,0,42
branch,1024,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d256/routers/ivf-1024-seed42,main-s00234,1,2,1,1000,1,True,True,0.855,0.0815830003375595,0.10607324998090914,83.03816100033146,0.0815830003375595,0.0815830003375595,0.0815830003375595,38663160,136970240,1132.15,2.0,0.0,18.662,0.0,0.0,0.0,,,2048,512,0,42
branch,1024,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d256/routers/ivf-1024-seed42,main-s00293,100,261,1,1000,1,True,True,0.99007,6.898020499647828,7.508195850550692,6915.505320007469,6.898020499647828,6.898020499647828,6.898020499647828,38663160,136970240,134204.197,4912.24,23289.02,23949.149,0.0,0.0,0.0,,,128,8192,0,42
branch,1024,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d256/routers/ivf-1024-seed42,main-s00286,100,32,1,1000,1,True,True,0.90099,0.7208124998214771,0.8071271003700531,719.3392960052734,0.7208124998214771,0.7208124998214771,0.7208124998214771,38663160,136970240,16842.494,32.0,0.0,278.545,0.0,0.0,0.0,,,2048,512,0,42
branch,1024,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d256/routers/ivf-1024-seed42,main-s00245,1,22,1,1000,1,True,True,0.991,0.6305415004135284,0.7447131501976401,629.4985060130784,0.6305415004135284,0.6305415004135284,0.6305415004135284,38663160,136970240,11509.798,498.155,2499.799,2413.976,0.0,0.0,0.0,,,128,8192,0,42
branch,1024,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d256/routers/ivf-1024-seed42,main-s00237,1,3,1,1000,1,True,True,0.906,0.11893750024682959,0.15854409957682947,121.04544800786243,0.11893750024682959,0.11893750024682959,0.11893750024682959,38663160,136970240,1668.822,83.81,452.322,425.477,0.0,0.0,0.0,,,128,8192,0,42
branch,1024,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d256/routers/ivf-1024-seed42,main-s00249,1,1024,1,1000,1,True,True,0.999,10.658250500455324,12.098204199810423,10571.317952991194,10.658250500455324,10.658250500455324,10.658250500455324,38663160,136970240,184173.557,8183.302,47275.637,27122.678,0.0,0.0,0.0,,,128,8192,0,42
branch,1024,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d256/routers/ivf-1024-seed42,main-s00259,10,4,1,1000,1,True,True,0.8045,0.12400000014167745,0.15850209997552156,125.69190200792946,0.12400000014167745,0.12400000014167745,0.12400000014167745,38663160,136970240,2220.636,4.0,0.0,36.649,0.0,0.0,0.0,,,2048,8192,0,42
branch,1024,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d256/routers/ivf-1024-seed42,main-s00265,10,30,1,1000,1,True,True,0.9504,0.8168545000444283,0.9563597999658667,818.8993890198617,0.8168545000444283,0.8168545000444283,0.8168545000444283,38663160,136970240,15809.566,666.091,3295.033,3245.379,0.0,0.0,0.0,,,128,8192,0,42
branch,1024,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d256/routers/ivf-1024-seed42,main-s00272,10,1024,1,1000,1,True,True,0.0,0.29243750032037497,0.3223350995540386,296.0931850011548,0.29243750032037497,0.29243750032037497,0.29243750032037497,38663160,136970240,11.524,512.0,4345.184,0.344,0.0,0.0,0.0,,,128,512,0,42
branch,1024,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d256/routers/ivf-1024-seed42,main-s00282,100,11,1,1000,1,True,True,0.80796,0.29343750020416337,0.3550815997186873,295.7459319877671,0.29343750020416337,0.29343750020416337,0.29343750020416337,38663160,136970240,5938.633,11.0,0.0,98.066,0.0,0.0,0.0,,,2048,512,0,42
prefix,1,,main-s00022,10,1,1,1000,1,True,True,0.7045,7.237499999519059,13.220880899643817,7405.012595012522,7.237499999519059,7.237499999519059,7.237499999519059,23008964,98746368,182133.576,0.0,0.0,0.0,14.207,28.414,2.793,16,100000,,,,
prefix,1,,main-s00029,100,1,1,1000,1,True,True,1.0,21.19425000000774,22.63433160042041,21250.62517601509,21.19425000000774,21.19425000000774,21.19425000000774,23008964,98746368,522931.0,0.0,0.0,0.0,17.0,32.0,0.0,16,0,,,,
prefix,1,,main-s00019,1,1,1,1000,1,True,True,1.0,20.969457999854058,22.25167020033041,20780.915897028535,20.969457999854058,20.969457999854058,20.969457999854058,23008964,98746368,522931.0,0.0,0.0,0.0,17.0,32.0,0.0,16,0,,,,
prefix,1,,main-s00017,1,1,1,1000,1,True,True,0.8,7.254499999817199,13.081566050050242,7425.076742018064,7.254499999817199,7.254499999817199,7.254499999817199,23008964,98746368,182133.576,0.0,0.0,0.0,14.207,28.414,2.793,16,100000,,,,
prefix,1,,main-s00027,100,1,1,1000,1,True,True,0.62072,7.365958500031411,13.272504150199893,7573.750346005909,7.365958500031411,7.365958500031411,7.365958500031411,23008964,98746368,182133.576,0.0,0.0,0.0,14.207,28.414,2.793,16,100000,,,,
prefix,1,,main-s00020,10,1,1,1000,1,True,True,0.1536,0.06799999937356915,0.18984650055244856,212.31371000703803,0.06799999937356915,0.06799999937356915,0.06799999937356915,23008964,98746368,4954.733,0.0,0.0,0.0,7.134,14.268,9.866,16,1000,,,,
prefix,1,,main-s00016,1,1,1,1000,1,True,True,0.426,0.6344999997054401,1.3675499999862948,898.0820199876689,0.6344999997054401,0.6344999997054401,0.6344999997054401,23008964,98746368,22304.981,0.0,0.0,0.0,10.715,21.43,6.285,16,10000,,,,
prefix,1,,main-s00023,10,1,1,1000,1,True,True,0.9107,13.235833000180719,22.524972599740067,16589.899389012317,13.235833000180719,13.235833000180719,13.235833000180719,23008964,98746368,405667.71,0.0,0.0,0.0,16.455,32.0,0.545,16,261465,,,,
prefix,1,,main-s00026,100,1,1,1000,1,True,True,0.22455,0.6920214996171126,1.4856830002372583,961.19398900737,0.6920214996171126,0.6920214996171126,0.6920214996171126,23008964,98746368,22304.981,0.0,0.0,0.0,10.715,21.43,6.285,16,10000,,,,
prefix,1,,main-s00025,100,1,1,1000,1,True,True,0.08636,0.09022950052894885,0.21863059942006638,239.29658999986714,0.09022950052894885,0.09022950052894885,0.09022950052894885,23008964,98746368,4954.733,0.0,0.0,0.0,7.134,14.268,9.866,16,1000,,,,
prefix,1,,main-s00024,10,1,1,1000,1,True,True,1.0,21.104603999447136,22.580587850461598,21087.298032985927,21.104603999447136,21.104603999447136,21.104603999447136,23008964,98746368,522931.0,0.0,0.0,0.0,17.0,32.0,0.0,16,0,,,,
prefix,1,,main-s00021,10,1,1,1000,1,True,True,0.3116,0.6397704996743414,1.3906187496559117,909.0322970041598,0.6397704996743414,0.6397704996743414,0.6397704996743414,23008964,98746368,22304.981,0.0,0.0,0.0,10.715,21.43,6.285,16,10000,,,,
prefix,1,,main-s00028,100,1,1,1000,1,True,True,0.88242,13.343479000013758,22.800194050250866,16912.966398008393,13.343479000013758,13.343479000013758,13.343479000013758,23008964,98746368,405667.71,0.0,0.0,0.0,16.455,32.0,0.545,16,261465,,,,
prefix,1,,main-s00018,1,1,1,1000,1,True,True,0.946,13.137479000306485,22.410337500468813,16571.05494100233,13.137479000306485,13.137479000306485,13.137479000306485,23008964,98746368,405667.71,0.0,0.0,0.0,16.455,32.0,0.545,16,261465,,,,
prefix,1,,main-s00015,1,1,1,1000,1,True,True,0.257,0.06152100013423478,0.17064374956134995,193.0571249949935,0.06152100013423478,0.06152100013423478,0.06152100013423478,23008964,98746368,4954.733,0.0,0.0,0.0,7.134,14.268,9.866,16,1000,,,,
scan,1,,main-s00002,100,1,1,1000,1,True,True,1.0,20.953416999873298,21.104960750244572,20590.08564703072,20.953416999873298,20.953416999873298,20.953416999873298,20917240,104071168,522931.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
scan,1,,main-s00001,10,1,1,1000,1,True,True,1.0,20.895582999855833,21.083181600170064,20442.541143979724,20.895582999855833,20.895582999855833,20.895582999855833,20917240,104071168,522931.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
scan,1,,main-s00000,1,1,1,1000,1,True,True,1.0,20.741895499668317,21.070993449666275,20246.719988998848,20.741895499668317,20.741895499668317,20.741895499668317,20917240,104071168,522931.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
scan,1024,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d256/routers/ivf-1024-seed42,main-s00223,100,11,1,1000,1,True,True,0.80796,0.2759164995040919,0.33301664993814484,278.4554699937871,0.2759164995040919,0.2759164995040919,0.2759164995040919,20917240,118554624,5938.633,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
scan,1024,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d256/routers/ivf-1024-seed42,main-s00224,100,32,1,1000,1,True,True,0.90099,0.6966454993744264,0.7859628000460361,696.1828949852134,0.6966454993744264,0.6966454993744264,0.6966454993744264,20917240,118554624,16842.494,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
scan,1024,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d256/routers/ivf-1024-seed42,main-s00216,10,1,1,1000,1,True,True,0.5705,0.04829149975194014,0.06338540051729068,49.09421498541633,0.04829149975194014,0.04829149975194014,0.04829149975194014,20917240,118554624,575.399,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
scan,1024,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d256/routers/ivf-1024-seed42,main-s00213,1,6,1,1000,1,True,True,0.953,0.14718750026077032,0.18430654918120126,149.36851602851675,0.14718750026077032,0.14718750026077032,0.14718750026077032,20917240,118554624,3287.607,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
scan,1024,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d256/routers/ivf-1024-seed42,main-s00227,100,1024,1,1000,1,True,True,1.0,19.7888959996817,20.62636190048579,19861.663151975335,19.7888959996817,19.7888959996817,19.7888959996817,20917240,118554624,522931.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
scan,1024,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d256/routers/ivf-1024-seed42,main-s00225,100,73,1,1000,1,True,True,0.95022,1.5037914999993518,1.641752099203586,1503.2280260284097,1.5037914999993518,1.5037914999993518,1.5037914999993518,20917240,118554624,38035.578,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
scan,1024,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d256/routers/ivf-1024-seed42,main-s00212,1,3,1,1000,1,True,True,0.906,0.08725000043341424,0.11230449940740071,88.43645399610978,0.08725000043341424,0.08725000043341424,0.08725000043341424,20917240,118554624,1679.939,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
scan,1024,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d256/routers/ivf-1024-seed42,main-s00222,100,2,1,1000,1,True,True,0.56452,0.09049999971466605,0.11687710043588595,91.71924700876843,0.09049999971466605,0.09049999971466605,0.09049999971466605,20917240,118554624,1132.15,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
scan,1024,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d256/routers/ivf-1024-seed42,main-s00219,10,30,1,1000,1,True,True,0.9504,0.6285630001912068,0.715270849332228,629.106340987164,0.6285630001912068,0.6285630001912068,0.6285630001912068,20917240,118554624,15809.566,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
scan,1024,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d256/routers/ivf-1024-seed42,main-s00221,10,1024,1,1000,1,True,True,1.0,19.779479499902664,20.030800300310148,19821.844399003567,19.779479499902664,19.779479499902664,19.779479499902664,20917240,118554624,522931.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
