method,clusters,router,setting_id,top_k,probes,repetitions,exploration,seed,leaf_size,node_budget,prefer_deeper_ties,measurements,complete_processes,complete,qualified,recall,p50_ms,p95_ms,total_query_ms,process_p50_median_ms,process_p50_min_ms,process_p50_max_ms,logical_index_bytes,lifetime_peak_bytes,mean_documents_scored,mean_nodes,mean_bitplane_words,mean_leaf_words,mean_prefix_levels,mean_prefix_lookups,mean_final_depth,start_depth,candidate_target,stop_when_exact
prefix,4096,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-binary-4096-seed42,main-s03030,20,24,1,,,,,,3000,3,True,True,0.80445,0.028041002224199474,0.033043110306607545,85.72824049042538,0.02820900408551097,0.02766599936876446,0.028270500479266047,10458620,77103104,3245.004,0.0,0.0,0.0,1.0,0.0,0.0,0,0,True
prefix,4096,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-binary-4096-seed42,main-s03100,100,147,1,,,,,,3000,3,True,True,0.95032,0.11708300735335797,0.13080030257697212,353.9399641304044,0.11675000132527202,0.11666700447676703,0.11768750118790194,10458620,77250560,19772.328,0.0,0.0,0.0,1.0,0.0,0.0,0,0,True
branch,16,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-binary-16-seed42,main-s00324,50,10,1,0,42,128,8192,True,3000,3,True,True,0.99326,0.19618750229710713,0.49222434972762097,661.7035247763852,0.19497900211717933,0.1938960049301386,0.19791650265688077,10460464,72056832,5460.969,362.089,145007.407,41705.383,0.0,0.0,0.0,,,
branch,16,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-binary-16-seed42,main-s00099,2,4,1,0,42,128,1024,True,3000,3,True,True,0.909,0.02972949732793495,0.07762914465274659,111.22740499558859,0.030042006983421743,0.029104005079716444,0.030104500183369964,10460464,72056832,588.812,66.863,30333.292,4145.55,0.0,0.0,0.0,,,
prefix,4096,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-binary-4096-seed42,main-s03045,20,280,1,,,,,,3000,3,True,True,0.99005,0.18150000687455758,0.20287500228732824,547.9445990349632,0.1816040021367371,0.18120800086762756,0.18172949785366654,10458620,77103104,37553.53,0.0,0.0,0.0,1.0,0.0,0.0,0,0,True
prefix,4096,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-binary-4096-seed42,main-s02980,5,73,1,,,,,,3000,3,True,True,0.9502,0.05704199429601431,0.06649999777437188,173.5511177830631,0.055791497288737446,0.05539599806070328,0.06091699469834566,10458620,77152256,9852.251,0.0,0.0,0.0,1.0,0.0,0.0,0,0,True
branch,16,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-binary-16-seed42,main-s00365,100,10,1,0,42,128,1024,True,3000,3,True,True,0.99202,0.28222950641065836,0.671033647086005,955.72339980572,0.2763960073934868,0.27391650655772537,0.29912499303463846,10460464,71827456,7595.454,476.537,187811.604,58092.664,0.0,0.0,0.0,,,
branch,4096,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-binary-4096-seed42,main-s02843,100,38,1,0,42,2048,8192,True,3000,3,True,True,0.80108,0.05143750604474917,0.0586249960178975,155.99018341163173,0.05147950287209824,0.05120800051372498,0.05162500019650906,10965040,80625664,5139.612,38.0,0.0,98.674,0.0,0.0,0.0,,,
prefix,4096,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-binary-4096-seed42,main-s03060,50,31,1,,,,,,3000,3,True,True,0.80312,0.03679099609144032,0.04287499250494875,111.94659117609262,0.036770499718841165,0.036770499718841165,0.03679099609144032,10458620,77250560,4191.465,0.0,0.0,0.0,1.0,0.0,0.0,0,0,True
prefix,4096,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-binary-4096-seed42,main-s03075,50,322,1,,,,,,3000,3,True,True,0.99004,0.20945799769833684,0.23212499218061566,631.7674852762138,0.209396006539464,0.2086870008497499,0.21050000214017928,10458620,76955648,43157.822,0.0,0.0,0.0,1.0,0.0,0.0,0,0,True
