case_id,documents,method,router,clusters,probes,node_budget,leaf_size,key_bits,key_offset,candidate_target,key_limit,recall,routing_recall,p50_ms,p95_ms,mean_routing_ms,mean_scored,logical_bytes,routing_bytes,rss_before_queries,lifetime_peak_bytes,budget_status,power_unchanged,predicted_p50_ms,prediction_error_percent
448,100000,keys,ivf,256,16,0,0,12,0,1000,32768,0.3508,0.7456,0.07816683501005173,0.14579975977540002,0.007863417267799377,1043.44,4808220,264192,56819712,60669952,fits_by_lifetime_peak,True,0.08418371927811467,7.697489948632574
449,100000,keys,ivf,16,1,0,0,16,0,10000,32768,0.5084,0.5084,2.389374654740095,2.5458923541009426,0.0058533623814582825,6480.68,4673760,16512,56033280,58998784,fits_by_lifetime_peak,True,1.596131419956552,-33.198779990818494
450,100000,keys,sign,256,16,0,0,12,8,10000,32768,0.5416,0.6264,0.4437919706106186,0.5897249095141888,0.0053433701395988464,9061.88,4655760,5120,54329344,58114048,fits_by_lifetime_peak,True,0.6545837637577955,47.497883491931134
451,100000,scan,none,1,1,0,0,0,0,0,0,1.0,1.0,2.530499827116728,2.733216527849436,0.0006467290222644806,100000.0,4000000,0,55508992,59047936,fits_by_lifetime_peak,True,2.5847043010634874,2.1420461430546878
452,100000,branch,sign,256,64,2048,32,0,0,0,0,0.7132,0.942,0.604833010584116,0.7486250251531599,0.0076935067772865295,7787.36,7338240,5120,56868864,60260352,fits_by_lifetime_peak,True,0.4801833452679932,-20.608938853344437
453,100000,branch,sign,64,4,512,512,0,0,0,0,0.5764,0.5764,1.006709411740303,2.087758481502532,0.005693398416042328,26899.8,7235840,1024,56033280,59752448,fits_by_lifetime_peak,True,1.0608628162447622,5.37924885502401
454,100000,keys,sign,256,4,0,0,8,8,10000,32768,0.298,0.3108,0.3058752045035362,0.33305082470178604,0.003980062901973724,6816.12,4215420,5120,52936704,56770560,fits_by_lifetime_peak,True,0.30037250444990915,-1.7990016753919202
455,100000,branch,sign,64,64,512,128,0,0,0,0,0.656,1.0,0.40966738015413284,0.523441471159458,0.00525670126080513,6656.12,7235840,1024,56295424,59834368,fits_by_lifetime_peak,True,0.32357560975671656,-21.015041608884065
456,100000,scan,sign,16,4,0,0,0,0,0,0,0.926,0.926,2.1264576353132725,2.325158566236496,0.005164947360754013,80342.56,4000000,192,53903360,57737216,fits_by_lifetime_peak,True,2.3050974859856868,8.400818699879565
457,100000,branch,sign,16,16,2048,512,0,0,0,0,1.0,1.0,3.9564999751746655,4.156866390258074,0.006941650062799454,100000.0,7209216,192,56868864,59736064,fits_by_lifetime_peak,True,3.8617753800443766,-2.394151288377222
