operation,size,dimensions,repetition,step,milliseconds,count,live_payload_bytes,checksum
gather,131072,256,0,0,3.758417,131072,5260288,6473933
gather,131072,256,1,0,3.667666,131072,5260288,6473933
gather,131072,256,2,0,3.653208,131072,5260288,6473933
gather,131072,256,3,0,3.594917,131072,5260288,6473933
gather,131072,256,4,0,3.557,131072,5260288,6473933
