documents,target,selection,method,scan_setting,other_setting,both_qualified,speedup,speedup_low,speedup_high,supported_speedup
1000000,0.99,conservative,branch,s4707,s4886,True,0.9691476469039301,0.9633084659265624,0.9741533029413688,False
1000000,0.99,conservative,keys,s4707,s5367,True,0.8027270916367821,0.7867324282857621,0.8176236735791452,False
