method,clusters,router,setting_id,top_k,probes,repetitions,measurements,complete_processes,complete,qualified,recall,p50_ms,p95_ms,total_query_ms,process_p50_median_ms,process_p50_min_ms,process_p50_max_ms,logical_index_bytes,lifetime_peak_bytes,mean_documents_scored,mean_nodes,mean_bitplane_words,mean_leaf_words,mean_prefix_levels,mean_prefix_lookups,mean_final_depth,exploration,seed,leaf_size,node_budget,prefer_deeper_ties,start_depth,candidate_target,stop_when_exact
branch,4096,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d256/routers/ivf-binary-4096-seed42,main-s00268,10,18,1,1000,1,True,True,0.9001,0.13097949704388157,0.15321425526053645,131.85882791003678,0.13097949704388157,0.13097949704388157,0.13097949704388157,41855992,143245312,2492.271,18.0,0.0,47.97,0.0,0.0,0.0,0,42,2048,8192,False,,,
branch,4096,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d256/routers/ivf-binary-4096-seed42,main-s00281,50,39,1,1000,1,True,True,0.90116,0.2136664988938719,0.24546729982830584,214.28764615848195,0.2136664988938719,0.2136664988938719,0.2136664988938719,41855992,143245312,5250.028,39.0,0.0,101.5,0.0,0.0,0.0,0,42,522931,0,False,,,
branch,4096,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d256/routers/ivf-binary-4096-seed42,main-s00256,5,12,1,1000,1,True,True,0.9028,0.1055624961736612,0.12212711226311512,106.35757296404336,0.1055624961736612,0.1055624961736612,0.1055624961736612,41855992,143245312,1684.424,12.0,0.0,32.353,0.0,0.0,0.0,0,42,2048,8192,False,,,
prefix,4096,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d256/routers/ivf-binary-4096-seed42,main-s00294,1,9,1,1000,1,True,True,0.956,0.08652050019009039,0.10150205125682987,87.62437391851563,0.08652050019009039,0.08652050019009039,0.08652050019009039,23008964,111525888,1275.585,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,0,0,True
prefix,4096,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d256/routers/ivf-binary-4096-seed42,main-s00307,5,31,1,1000,1,True,True,0.9506,0.1811459951568395,0.20892325119348243,182.00081707618665,0.1811459951568395,0.1811459951568395,0.1811459951568395,23008964,111525888,4200.206,0.0,0.0,0.0,5.0,248.0,0.0,,,,,,4,0,True
prefix,4096,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d256/routers/ivf-binary-4096-seed42,main-s00328,50,39,1,1000,1,True,True,0.90116,0.2196669956902042,0.25163749523926526,220.95550305675715,0.2196669956902042,0.2196669956902042,0.2196669956902042,23008964,111525888,5250.028,0.0,0.0,0.0,5.0,312.0,0.0,,,,,,4,0,True
branch,1024,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d256/routers/ivf-binary-1024-seed42,main-s00142,5,4,1,1000,1,True,True,0.8126,0.08383350359508768,0.10904616137850098,85.70382028119639,0.08383350359508768,0.08383350359508768,0.08383350359508768,38702072,137232384,2200.743,4.0,0.0,36.415,0.0,0.0,0.0,0,42,522931,0,False,,,
branch,1024,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d256/routers/ivf-binary-1024-seed42,main-s00164,50,8,1,1000,1,True,True,0.80506,0.17254149861400947,0.2231722894066479,174.79724824079312,0.17254149861400947,0.17254149861400947,0.17254149861400947,38702072,137232384,4294.546,198.156,996.706,990.701,0.0,0.0,0.0,0,42,128,8192,True,,,
branch,1024,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d256/routers/ivf-binary-1024-seed42,main-s00167,50,23,1,1000,1,True,True,0.90104,0.43241649837000296,0.5114850981044583,433.4379532519961,0.43241649837000296,0.43241649837000296,0.43241649837000296,38702072,137232384,12012.766,510.23,2464.405,2497.895,0.0,0.0,0.0,0,42,128,8192,True,,,
prefix,1024,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d256/routers/ivf-binary-1024-seed42,main-s00220,50,58,1,1000,1,True,True,0.67594,0.4652705029002391,0.7054881447402295,497.9494569997769,0.4652705029002391,0.4652705029002391,0.4652705029002391,23008964,105152512,14695.532,0.0,0.0,0.0,14.533,1683.16,2.467,,,,,,16,10000,True
prefix,1024,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d256/routers/ivf-binary-1024-seed42,main-s00202,10,5,1,1000,1,True,True,0.8133,0.09768750896910205,0.12859345661127008,100.56126012932509,0.09768750896910205,0.09768750896910205,0.09768750896910205,23008964,105152512,2728.382,0.0,0.0,0.0,17.0,160.0,0.0,,,,,,16,10000,True
prefix,1024,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d256/routers/ivf-binary-1024-seed42,main-s00219,50,58,1,1000,1,True,True,0.95034,0.8873330007190816,0.9848964473349041,887.2010629274882,0.8873330007190816,0.8873330007190816,0.8873330007190816,23008964,105152512,29936.11,0.0,0.0,0.0,5.0,464.0,0.0,,,,,,4,0,True
branch,64,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d256/routers/ivf-binary-64-seed42,main-s00033,5,5,1,1000,1,True,True,0.9172,1.058041503711138,1.4482809499895666,1090.7348880864447,1.058041503711138,1.058041503711138,1.058041503711138,37716984,121028608,42578.139,5.0,0.0,667.793,0.0,0.0,0.0,0,42,522931,0,False,,,
branch,64,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d256/routers/ivf-binary-64-seed42,main-s00056,50,8,1,1000,1,True,True,0.91058,1.8676880063139834,2.5276291584305,1936.0779660346452,1.8676880063139834,1.8676880063139834,1.8676880063139834,37716984,121028608,67432.821,140.34,9569.29,10623.801,0.0,0.0,0.0,0,42,2048,8192,False,,,
branch,64,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d256/routers/ivf-binary-64-seed42,main-s00055,50,8,1,1000,1,True,True,0.91058,3.3899580012075603,4.771766697376734,3492.13335319655,3.3899580012075603,3.3899580012075603,3.3899580012075603,37716984,121028608,67432.821,2244.342,161774.523,159899.015,0.0,0.0,0.0,0,42,128,8192,True,,,
prefix,64,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d256/routers/ivf-binary-64-seed42,main-s00068,1,4,1,1000,1,True,True,0.912,0.8656874997541308,1.2925517417897934,920.2589439228177,0.8656874997541308,0.8656874997541308,0.8656874997541308,23008964,100532224,34323.611,0.0,0.0,0.0,5.0,32.0,0.0,,,,,,4,0,True
prefix,64,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d256/routers/ivf-binary-64-seed42,main-s00092,10,6,1,1000,1,True,True,0.9193,1.2880209978902712,1.7243351074284874,1323.726253962377,1.2880209978902712,1.2880209978902712,1.2880209978902712,23008964,100532224,50954.886,0.0,0.0,0.0,5.0,48.0,0.0,,,,,,4,0,True
prefix,64,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d256/routers/ivf-binary-64-seed42,main-s00104,50,8,1,1000,1,True,True,0.91058,1.7312915006186813,2.245577409485122,1772.3414537031204,1.7312915006186813,1.7312915006186813,1.7312915006186813,23008964,100532224,67432.821,0.0,0.0,0.0,5.0,64.0,0.0,,,,,,4,0,True
branch,4096,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d256/routers/ivf-binary-4096-seed42,main-s00241,1,2,1,1000,1,True,True,0.815,0.06554199353558943,0.0754211527237203,66.50991806236561,0.06554199353558943,0.06554199353558943,0.06554199353558943,41855992,143360000,306.003,2.0,0.0,5.796,0.0,0.0,0.0,0,42,2048,8192,False,,,
branch,4096,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d256/routers/ivf-binary-4096-seed42,main-s00274,10,297,1,1000,1,True,True,0.99,1.161562504421454,1.2802246521459892,1164.8733222100418,1.161562504421454,1.161562504421454,1.161562504421454,41855992,143360000,38613.843,297.0,0.0,750.242,0.0,0.0,0.0,0,42,2048,8192,False,,,
branch,4096,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d256/routers/ivf-binary-4096-seed42,main-s00266,10,6,1,1000,1,True,True,0.8167,0.08210450323531404,0.09413125371793285,83.18067481741309,0.08210450323531404,0.08210450323531404,0.08210450323531404,41855992,143360000,865.922,6.0,0.0,16.532,0.0,0.0,0.0,0,42,522931,0,False,,,
prefix,4096,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d256/routers/ivf-binary-4096-seed42,main-s00301,5,4,1,1000,1,True,True,0.8174,0.07129100413294509,0.08275414074887522,72.0653611497255,0.07129100413294509,0.07129100413294509,0.07129100413294509,23008964,111558656,590.293,0.0,0.0,0.0,5.0,32.0,0.0,,,,,,4,0,True
prefix,4096,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d256/routers/ivf-binary-4096-seed42,main-s00324,50,11,1,1000,1,True,True,0.80086,0.10287500481354073,0.12272885651327668,104.44412913057022,0.10287500481354073,0.10287500481354073,0.10287500481354073,23008964,111558656,1549.682,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,0,0,True
prefix,4096,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d256/routers/ivf-binary-4096-seed42,main-s00309,5,232,1,1000,1,True,True,0.9902,0.8843329997034743,0.9789788426132873,886.6921659646323,0.8843329997034743,0.8843329997034743,0.8843329997034743,23008964,111558656,30231.764,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,0,0,True
branch,1024,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d256/routers/ivf-binary-1024-seed42,main-s00129,1,3,1,1000,1,True,True,0.852,0.06412449874915183,0.08471009423374198,65.8477240067441,0.06412449874915183,0.06412449874915183,0.06412449874915183,38702072,137166848,1669.681,3.0,0.0,27.621,0.0,0.0,0.0,0,42,2048,8192,False,,,
branch,1024,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d256/routers/ivf-binary-1024-seed42,main-s00153,10,5,1,1000,1,True,True,0.8133,0.0933124974835664,0.12257114867679772,95.67196911666542,0.0933124974835664,0.0933124974835664,0.0933124974835664,38702072,137166848,2728.382,5.0,0.0,45.156,0.0,0.0,0.0,0,42,2048,8192,False,,,
branch,1024,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d256/routers/ivf-binary-1024-seed42,main-s00173,50,223,1,1000,1,True,True,0.99006,4.0644164982950315,4.564098199625732,4090.6962379813194,4.0644164982950315,4.0644164982950315,4.0644164982950315,38702072,137166848,114510.892,4204.956,19703.575,20671.463,0.0,0.0,0.0,0,42,128,8192,True,,,
prefix,1024,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d256/routers/ivf-binary-1024-seed42,main-s00192,5,10,1,1000,1,True,True,0.9012,0.16854149725986645,0.2108056469296571,171.72508564544842,0.16854149725986645,0.16854149725986645,0.16854149725986645,23008964,105332736,5325.199,0.0,0.0,0.0,5.0,80.0,0.0,,,,,,4,0,True
prefix,1024,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d256/routers/ivf-binary-1024-seed42,main-s00208,10,31,1,1000,1,True,True,0.9137,0.462500007415656,0.5520836588402744,446.1828300409252,0.462500007415656,0.462500007415656,0.462500007415656,23008964,105332736,14068.985,0.0,0.0,0.0,16.457,982.142,0.543,,,,,,16,10000,True
prefix,1024,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d256/routers/ivf-binary-1024-seed42,main-s00223,50,223,1,1000,1,True,True,0.4302,0.6124999999883585,1.7578458100615535,793.8301851827418,0.6124999999883585,0.6124999999883585,0.6124999999883585,23008964,105332736,21369.102,0.0,0.0,0.0,12.556,5599.976,4.444,,,,,,16,10000,True
branch,64,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d256/routers/ivf-binary-64-seed42,main-s00032,5,5,1,1000,1,True,True,0.9172,1.1486660005175509,1.6148562492162455,1188.6227608774789,1.1486660005175509,1.1486660005175509,1.1486660005175509,37716984,120684544,42578.139,91.002,6311.4,6976.728,0.0,0.0,0.0,0,42,2048,8192,False,,,
branch,64,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d256/routers/ivf-binary-64-seed42,main-s00063,50,31,1,1000,1,True,True,0.99034,6.416812502720859,6.946652098849881,6428.397338080686,6.416812502720859,6.416812502720859,6.416812502720859,37716984,120684544,255143.862,31.0,0.0,4002.12,0.0,0.0,0.0,0,42,522931,0,False,,,
branch,64,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d256/routers/ivf-binary-64-seed42,main-s00018,1,2,1,1000,1,True,True,0.814,0.42652049887692556,0.6445875034842173,446.69806701131165,0.42652049887692556,0.42652049887692556,0.42652049887692556,37716984,120684544,17420.007,2.0,0.0,273.195,0.0,0.0,0.0,0,42,522931,0,False,,,
prefix,64,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d256/routers/ivf-binary-64-seed42,main-s00089,10,3,1,1000,1,True,True,0.8251,0.6532705010613427,0.9381267518620007,676.6015438915929,0.6532705010613427,0.6532705010613427,0.6532705010613427,23008964,101007360,25918.242,0.0,0.0,0.0,5.0,24.0,0.0,,,,,,4,0,True
prefix,64,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d256/routers/ivf-binary-64-seed42,main-s00087,5,19,1,1000,1,True,True,0.4806,0.3921879979316145,1.5761163565912275,561.5197932347655,0.3921879979316145,0.3921879979316145,0.3921879979316145,23008964,101007360,20555.069,0.0,0.0,0.0,12.134,461.092,4.866,,,,,,16,10000,True
prefix,64,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d256/routers/ivf-binary-64-seed42,main-s00077,5,3,1,1000,1,True,True,0.8466,0.6501039897557348,0.9234250013832933,670.6769079755759,0.6501039897557348,0.6501039897557348,0.6501039897557348,23008964,101007360,25918.242,0.0,0.0,0.0,5.0,24.0,0.0,,,,,,4,0,True
branch,4096,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d256/routers/ivf-binary-4096-seed42,main-s00273,10,297,1,1000,1,True,True,0.99,1.3235004880698398,1.4936541432689407,1327.3896548489574,1.3235004880698398,1.3235004880698398,1.3235004880698398,41855992,143556608,38613.68,1089.581,1521.4,2067.426,0.0,0.0,0.0,0,42,128,8192,True,,,
branch,4096,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d256/routers/ivf-binary-4096-seed42,main-s00276,50,11,1,1000,1,True,True,0.80086,0.11379150237189606,0.13800210290355608,115.36136812355835,0.11379150237189606,0.11379150237189606,0.11379150237189606,41855992,143556608,1549.682,62.524,106.589,113.132,0.0,0.0,0.0,0,42,128,8192,True,,,
branch,4096,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d256/routers/ivf-binary-4096-seed42,main-s00262,5,232,1,1000,1,True,True,0.9902,0.9114795029745437,1.0128770503797568,915.5345337931067,0.9114795029745437,0.9114795029745437,0.9114795029745437,41855992,143556608,30231.764,232.0,0.0,587.198,0.0,0.0,0.0,0,42,2048,8192,False,,,
prefix,4096,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d256/routers/ivf-binary-4096-seed42,main-s00332,50,104,1,1000,1,True,True,0.9405,0.5204375047469512,0.5912542052101344,519.1022965882439,0.5204375047469512,0.5204375047469512,0.5204375047469512,23008964,111312896,13191.862,0.0,0.0,0.0,16.81,3319.056,0.19,,,,,,16,10000,True
prefix,4096,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d256/routers/ivf-binary-4096-seed42,main-s00302,5,4,1,1000,1,True,True,0.8174,0.07129200093913823,0.08375624747714028,72.55432019883301,0.07129200093913823,0.07129200093913823,0.07129200093913823,23008964,111312896,590.293,0.0,0.0,0.0,17.0,128.0,0.0,,,,,,16,10000,True
prefix,4096,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d256/routers/ivf-binary-4096-seed42,main-s00296,1,9,1,1000,1,True,True,0.956,0.09439550194656476,0.1096333551686257,95.14234091329854,0.09439550194656476,0.09439550194656476,0.09439550194656476,23008964,111312896,1275.585,0.0,0.0,0.0,17.0,288.0,0.0,,,,,,16,10000,True
branch,1024,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d256/routers/ivf-binary-1024-seed42,main-s00152,10,5,1,1000,1,True,True,0.8133,0.11272949632257223,0.1520996978797484,115.35802407888696,0.11272949632257223,0.11272949632257223,0.11272949632257223,38702072,137281536,2728.382,130.031,669.147,660.754,0.0,0.0,0.0,0,42,128,8192,True,,,
branch,1024,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d256/routers/ivf-binary-1024-seed42,main-s00134,1,11,1,1000,1,True,True,0.954,0.2096250027534552,0.2644482519826851,212.217117936234,0.2096250027534552,0.2096250027534552,0.2096250027534552,38702072,137281536,5776.196,260.72,1297.309,1283.005,0.0,0.0,0.0,0,42,128,8192,True,,,
branch,1024,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d256/routers/ivf-binary-1024-seed42,main-s00130,1,3,1,1000,1,True,True,0.852,0.06468799983849749,0.08358714985661209,66.02737595676444,0.06468799983849749,0.06468799983849749,0.06468799983849749,38702072,137281536,1669.681,3.0,0.0,27.621,0.0,0.0,0.0,0,42,522931,0,False,,,
prefix,1024,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d256/routers/ivf-binary-1024-seed42,main-s00211,10,133,1,1000,1,True,True,0.6211,0.5556039977818727,1.2391902477247638,679.2801010160474,0.5556039977818727,0.5556039977818727,0.5556039977818727,23008964,105267200,20837.444,0.0,0.0,0.0,13.329,3545.514,3.671,,,,,,16,10000,True
prefix,1024,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d256/routers/ivf-binary-1024-seed42,main-s00194,5,25,1,1000,1,True,True,0.9506,0.36358300712890923,0.4270333418389782,364.39863688428886,0.36358300712890923,0.36358300712890923,0.36358300712890923,23008964,105267200,13040.201,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,0,0,True
prefix,1024,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d256/routers/ivf-binary-1024-seed42,main-s00216,50,23,1,1000,1,True,True,0.90104,0.3589999978430569,0.4156163457082584,360.0492407713318,0.3589999978430569,0.3589999978430569,0.3589999978430569,23008964,105267200,12012.766,0.0,0.0,0.0,5.0,184.0,0.0,,,,,,4,0,True
branch,64,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d256/routers/ivf-binary-64-seed42,main-s00043,10,6,1,1000,1,True,True,0.9193,2.481832998455502,3.485270844976185,2565.0402798783034,2.481832998455502,2.481832998455502,2.481832998455502,37716984,121339904,50893.574,1710.493,124526.744,122850.582,0.0,0.0,0.0,0,42,128,8192,True,,,
branch,64,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d256/routers/ivf-binary-64-seed42,main-s00061,50,31,1,1000,1,True,True,0.99034,16.741188010200858,19.69988509226823,16933.9509933925,16.741188010200858,16.741188010200858,16.741188010200858,37716984,121339904,243261.68,7896.105,561430.741,535963.137,0.0,0.0,0.0,0,42,128,8192,True,,,
branch,64,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d256/routers/ivf-binary-64-seed42,main-s00039,5,19,1,1000,1,True,True,0.9902,3.933395491912961,4.464793096121866,3964.7049217455788,3.933395491912961,3.933395491912961,3.933395491912961,37716984,121339904,157443.913,19.0,0.0,2469.505,0.0,0.0,0.0,0,42,522931,0,False,,,
prefix,64,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d256/routers/ivf-binary-64-seed42,main-s00100,50,4,1,1000,1,True,True,0.82698,0.8666664944030344,1.2161142942204606,895.2694137988146,0.8666664944030344,0.8666664944030344,0.8666664944030344,23008964,100761600,34323.611,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,0,0,True
prefix,64,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d256/routers/ivf-binary-64-seed42,main-s00101,50,4,1,1000,1,True,True,0.82698,0.887125002918765,1.2476818403229117,913.5871659382246,0.887125002918765,0.887125002918765,0.887125002918765,23008964,100761600,34323.611,0.0,0.0,0.0,5.0,32.0,0.0,,,,,,4,0,True
prefix,64,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d256/routers/ivf-binary-64-seed42,main-s00111,50,31,1,1000,1,True,True,0.29138,0.4069165079272352,1.0603506023471705,519.7088361892384,0.4069165079272352,0.4069165079272352,0.4069165079272352,23008964,100761600,18135.401,0.0,0.0,0.0,11.454,710.148,5.546,,,,,,16,10000,True
branch,4096,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d256/routers/ivf-binary-4096-seed42,main-s00284,50,104,1,1000,1,True,True,0.95016,0.4643540014512837,0.5208749935263768,464.5843660400715,0.4643540014512837,0.4643540014512837,0.4643540014512837,41855992,143261696,13722.796,104.0,0.0,266.029,0.0,0.0,0.0,0,42,522931,0,False,,,
branch,4096,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d256/routers/ivf-binary-4096-seed42,main-s00267,10,18,1,1000,1,True,True,0.9001,0.14104200818110257,0.17075210489565507,142.4886568711372,0.14104200818110257,0.14104200818110257,0.14104200818110257,41855992,143261696,2492.271,94.391,155.855,171.5,0.0,0.0,0.0,0,42,128,8192,True,,,
branch,4096,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d256/routers/ivf-binary-4096-seed42,main-s00285,50,508,1,1000,1,True,True,0.99004,2.20079150312813,2.436650000163354,2206.395321962191,2.20079150312813,2.20079150312813,2.20079150312813,41855992,143261696,65737.027,1781.343,2427.643,3413.949,0.0,0.0,0.0,0,42,128,8192,True,,,
prefix,4096,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d256/routers/ivf-binary-4096-seed42,main-s00319,10,50,1,1000,1,True,True,0.9503,0.2610415031085722,0.30033510556677356,262.1762100898195,0.2610415031085722,0.2610415031085722,0.2610415031085722,23008964,111296512,6687.815,0.0,0.0,0.0,5.0,400.0,0.0,,,,,,4,0,True
prefix,4096,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d256/routers/ivf-binary-4096-seed42,main-s00295,1,9,1,1000,1,True,True,0.956,0.09016700641950592,0.10679310507839546,91.55851902323775,0.09016700641950592,0.09016700641950592,0.09016700641950592,23008964,111296512,1275.585,0.0,0.0,0.0,5.0,72.0,0.0,,,,,,4,0,True
prefix,4096,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d256/routers/ivf-binary-4096-seed42,main-s00323,10,297,1,1000,1,True,True,0.7184,0.7097084962879308,1.0400461498647928,743.1735849386314,0.7097084962879308,0.7097084962879308,0.7097084962879308,23008964,111296512,16750.343,0.0,0.0,0.0,14.09,8369.46,2.91,,,,,,16,10000,True
branch,1024,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d256/routers/ivf-binary-1024-seed42,main-s00138,1,38,1,1000,1,True,True,0.99,0.5338124974514358,0.6013833597535267,534.353944065515,0.5338124974514358,0.5338124974514358,0.5338124974514358,38702072,136970240,19689.217,38.0,0.0,326.573,0.0,0.0,0.0,0,42,2048,8192,False,,,
