operation,size,dimensions,repetition,step,milliseconds,count,live_payload_bytes,checksum
score,65536,768,0,0,5.618416,65536,6818816,3330694
score,65536,768,1,0,5.612959,65536,6818816,3330694
score,65536,768,2,0,5.519375,65536,6818816,3330694
score,65536,768,3,0,5.75175,65536,6818816,3330694
score,65536,768,4,0,5.810833,65536,6818816,3330694
