operation,size,dimensions,repetition,step,milliseconds,count,live_payload_bytes,checksum
gather,1000000,256,0,10,0.060041,964,40126024,53880373
gather,1000000,256,1,10,0.049834,964,40126024,53880373
gather,1000000,256,2,10,0.04825,964,40126024,53880373
gather,1000000,256,3,10,0.054167,964,40126024,53880373
gather,1000000,256,4,10,0.047958,964,40126024,53880373
