operation,size,dimensions,repetition,step,milliseconds,count,live_payload_bytes,checksum
score,128,256,0,0,0.010792,128,6144,6399
score,128,256,1,0,0.009334,128,6144,6399
score,128,256,2,0,0.009,128,6144,6399
score,128,256,3,0,0.010458,128,6144,6399
score,128,256,4,0,0.008625,128,6144,6399
