operation,size,dimensions,repetition,step,milliseconds,count,live_payload_bytes,checksum
gather_fresh,16000000,256,0,8,8.082875,62389,642001024,747661076
gather_fresh,16000000,256,1,8,8.7945,62499,642001024,811155929
gather_fresh,16000000,256,2,8,8.253208,62142,642001024,779232526
gather_fresh,16000000,256,3,8,8.629208,62605,642001024,793885986
gather_fresh,16000000,256,4,8,8.271458,62492,642001024,830366555
