recall,recall_low,recall_high,p50_ms,p95_ms,p50_low,p50_high,queries,blocks,timing_observations,setting_id,documents,top_k,method,router,clusters,probes,node_budget,leaf_size,key_bits,candidate_target,exploration,lifetime_peak_bytes,qualified_environment
1.0,1.0,1.0,0.015999656170606613,0.02308704424649477,0.015458092093467712,0.016499776393175125,20,3,180,s0001,100000,100,keys,none,1,1,0,0,13,0,0,56819712,True
1.0,1.0,1.0,0.01889606937766075,0.027002068236470222,0.01828970853239298,0.019666505977511406,20,3,180,s0071,100000,100,scan,direct,8192,14,0,0,0,0,0,61587456,True
0.8665,0.853,0.8795,0.016290927305817604,0.026766583323478692,0.015916768461465836,0.016999896615743637,20,3,180,s0072,100000,100,scan,direct,8192,12,0,0,0,0,0,61751296,True
0.908,0.897,0.92,0.022145919501781464,0.03816462121903895,0.021416693925857544,0.022937310859560966,20,3,180,s0075,100000,100,branch,direct,16384,25,0,128,0,0,0,96632832,True
1.0,1.0,1.0,0.021166633814573288,0.03579810727387665,0.020458362996578217,0.022061867639422417,20,3,180,s0080,100000,100,branch,direct,8192,14,0,2048,0,0,0,78430208,True
1.0,1.0,1.0,0.014020595699548721,0.02192307729274034,0.013479264453053474,0.014750054106116295,20,3,180,s0093,1000000,100,scan,direct,16384,2,0,0,0,0,0,192118784,True
1.0,1.0,1.0,0.012770527973771095,0.01761922612786292,0.011937925592064857,0.013499986380338669,20,3,180,s0109,1000000,100,keys,none,1,1,0,0,13,0,0,136265728,True
0.8665,0.853,0.8795,0.019604340195655823,0.03142070490866898,0.01887488178908825,0.020124949514865875,20,3,180,s0112,100000,100,branch,direct,8192,12,0,512,0,0,0,78479360,True
1.0,1.0,1.0,0.015958677977323532,0.022879289463162422,0.015417113900184631,0.0163959339261055,20,3,180,s0172,1000000,100,branch,direct,16384,2,0,128,0,0,0,236601344,True
