method,clusters,router,setting_id,top_k,probes,repetitions,measurements,complete_processes,complete,qualified,recall,p50_ms,p95_ms,total_query_ms,process_p50_median_ms,process_p50_min_ms,process_p50_max_ms,logical_index_bytes,lifetime_peak_bytes,mean_documents_scored,mean_nodes,mean_bitplane_words,mean_leaf_words,mean_prefix_levels,mean_prefix_lookups,mean_final_depth,exploration,seed,leaf_size,node_budget,prefer_deeper_ties,start_depth,candidate_target,stop_when_exact
scan,1024,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-binary-1024-seed42,main-s00951,30,140,1,1000,1,True,True,0.9901666666666666,0.25350000942125916,0.27742225865949877,254.3314459908288,0.25350000942125916,0.25350000942125916,0.25350000942125916,8366896,80642048,73750.709,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
scan,256,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-binary-256-seed42,main-s00626,7,23,1,1000,1,True,True,0.9531428571428572,0.14974999794503674,0.16991604134091176,150.322865054477,0.14974999794503674,0.14974999794503674,0.14974999794503674,8366896,81870848,48291.372,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
scan,256,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-binary-256-seed42,main-s00633,15,55,1,1000,1,True,True,0.9904,0.3549375032889657,0.38783510244684294,356.03828003513627,0.3549375032889657,0.3549375032889657,0.3549375032889657,8366896,81870848,114696.416,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
scan,256,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-binary-256-seed42,main-s00632,15,26,1,1000,1,True,True,0.9522,0.17270850366912782,0.19222674745833498,172.8468199580675,0.17270850366912782,0.17270850366912782,0.17270850366912782,8366896,81870848,54527.017,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
scan,256,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-binary-256-seed42,main-s00627,7,50,1,1000,1,True,True,0.9901428571428571,0.32500000088475645,0.3670559533929917,339.374025046709,0.32500000088475645,0.32500000088475645,0.32500000088475645,8366896,81870848,104396.693,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
scan,256,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-binary-256-seed42,main-s00640,30,108,1,1000,1,True,True,0.9990333333333333,0.7012709975242615,0.7462110501364805,712.3771688638953,0.7012709975242615,0.7012709975242615,0.7012709975242615,8366896,81870848,223785.01,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
scan,256,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-binary-256-seed42,main-s00624,7,8,1,1000,1,True,True,0.817,0.05489550676429644,0.06425414467230439,55.27944822097197,0.05489550676429644,0.05489550676429644,0.05489550676429644,8366896,81870848,16903.974,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
scan,64,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-binary-64-seed42,main-s00319,15,9,1,1000,1,True,True,0.9114666666666666,0.23766599770169705,0.3691291523864493,249.17231714061927,0.23766599770169705,0.23766599770169705,0.23766599770169705,8366896,76021760,75006.207,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
scan,64,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-binary-64-seed42,main-s00321,15,24,1,1000,1,True,True,0.9905333333333334,0.6178334951982833,0.6614229510887526,618.6956551100593,0.6178334951982833,0.6178334951982833,0.6178334951982833,8366896,76021760,199951.247,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
scan,64,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-binary-64-seed42,main-s00314,7,12,1,1000,1,True,True,0.954,0.3067290017497726,0.3428937416174449,308.2474899129011,0.3067290017497726,0.3067290017497726,0.3067290017497726,8366896,76021760,99993.639,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
scan,64,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-binary-64-seed42,main-s00316,7,37,1,1000,1,True,True,0.9991428571428571,0.9438755078008398,0.9886791405733675,942.948349082144,0.9438755078008398,0.9438755078008398,0.9438755078008398,8366896,76021760,306689.751,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
scan,64,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-binary-64-seed42,main-s00330,75,6,1,1000,1,True,True,0.8199466666666667,0.17216649575857446,0.19904199943994172,173.27901320823003,0.17216649575857446,0.17216649575857446,0.17216649575857446,8366896,76021760,50032.281,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
scan,64,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-binary-64-seed42,main-s00317,7,64,1,1000,1,True,True,1.0,1.6152914977283217,1.6623083465674426,1613.583595957607,1.6152914977283217,1.6152914977283217,1.6152914977283217,8366896,76021760,522931.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
scan,16,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-binary-16-seed42,main-s00023,75,16,1,1000,1,True,True,1.0,1.6350204969057813,1.6890997008886188,1632.1934953448363,1.6350204969057813,1.6350204969057813,1.6350204969057813,8366896,70582272,522931.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
scan,16,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-binary-16-seed42,main-s00003,7,9,1,1000,1,True,True,0.991,0.9107500009122305,0.9738329972606152,910.4010960727464,0.9107500009122305,0.9107500009122305,0.9107500009122305,8366896,70582272,295031.449,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
scan,16,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-binary-16-seed42,main-s00010,15,13,1,1000,1,True,True,0.9994,1.314916997216642,1.3675020942173433,1313.4168648539344,1.314916997216642,1.314916997216642,1.314916997216642,8366896,70582272,425572.943,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
scan,16,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-binary-16-seed42,main-s00004,7,12,1,1000,1,True,True,0.999,1.2133334967074916,1.2718065539957024,1210.8676929055946,1.2133334967074916,1.2133334967074916,1.2133334967074916,8366896,70582272,392981.453,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
scan,16,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-binary-16-seed42,main-s00019,75,5,1,1000,1,True,True,0.9227866666666666,0.5258744931779802,0.5834777111886069,528.1417439109646,0.5258744931779802,0.5258744931779802,0.5258744931779802,8366896,70582272,164235.173,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
scan,16,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-binary-16-seed42,main-s00017,30,16,1,1000,1,True,True,1.0,1.6237710005952977,1.6669252996507566,1619.0111652831547,1.6237710005952977,1.6237710005952977,1.6237710005952977,8366896,70582272,522931.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
scan,4096,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-binary-4096-seed42,main-s01267,75,75,1,1000,1,True,True,0.9016533333333333,0.06729150481987745,0.07784440313116646,68.11502402706537,0.06729150481987745,0.06729150481987745,0.06729150481987745,8366896,77692928,10123.537,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
scan,4096,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-binary-4096-seed42,main-s01265,30,4096,1,1000,1,True,True,1.0,2.0326664962340146,2.090766946639633,2036.8246069847373,2.0326664962340146,2.0326664962340146,2.0326664962340146,8366896,77692928,522931.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
scan,4096,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-binary-4096-seed42,main-s01259,15,4096,1,1000,1,True,True,1.0,2.0322705022408627,2.0820872101467103,2030.655338356155,2.0322705022408627,2.0322705022408627,2.0322705022408627,8366896,77692928,522931.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
scan,4096,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-binary-4096-seed42,main-s01260,30,26,1,1000,1,True,True,0.8015,0.0311659969156608,0.03587499668356031,31.45554510410875,0.0311659969156608,0.0311659969156608,0.0311659969156608,8366896,77692928,3515.834,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
scan,4096,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-binary-4096-seed42,main-s01253,7,4096,1,1000,1,True,True,1.0,2.033478995144833,2.0890481981041376,2034.9615060113138,2.033478995144833,2.033478995144833,2.033478995144833,8366896,77692928,522931.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
scan,4096,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-binary-4096-seed42,main-s01266,75,35,1,1000,1,True,True,0.8022666666666667,0.041458501073066145,0.04650209084502421,41.82115393632557,0.041458501073066145,0.041458501073066145,0.041458501073066145,8366896,77692928,4732.377,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
scan,1024,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-binary-1024-seed42,main-s00942,15,14,1,1000,1,True,True,0.8099333333333333,0.0322499981848523,0.03712709221872501,32.541236068936996,0.0322499981848523,0.0322499981848523,0.0322499981848523,8366896,80674816,7393.06,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
scan,1024,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-binary-1024-seed42,main-s00936,7,12,1,1000,1,True,True,0.8038571428571428,0.02687499363673851,0.030919098935555663,27.152327049407177,0.02687499363673851,0.02687499363673851,0.02687499363673851,8366896,80674816,6336.512,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
scan,1024,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-binary-1024-seed42,main-s00937,7,24,1,1000,1,True,True,0.9,0.04854150029132143,0.055885402980493375,48.87221117678564,0.04854150029132143,0.04854150029132143,0.04854150029132143,8366896,80674816,12675.463,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
scan,1024,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-binary-1024-seed42,main-s00954,75,19,1,1000,1,True,True,0.8005333333333333,0.05131198849994689,0.05862710968358442,51.63094779709354,0.05131198849994689,0.05131198849994689,0.05131198849994689,8366896,80674816,10030.668,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
scan,1024,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-binary-1024-seed42,main-s00950,30,56,1,1000,1,True,True,0.9503333333333334,0.11016699863830581,0.12425625027390197,110.82814815745223,0.11016699863830581,0.11016699863830581,0.11016699863830581,8366896,80674816,29571.064,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
scan,1024,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-binary-1024-seed42,main-s00945,15,123,1,1000,1,True,True,0.99,0.22597900533583015,0.24875625167624094,226.3409501465503,0.22597900533583015,0.22597900533583015,0.22597900533583015,8366896,80674816,64812.434,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
scan,256,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-binary-256-seed42,main-s00639,30,57,1,1000,1,True,True,0.9904333333333334,0.3779374892474152,0.41221009887522087,378.8359380705515,0.3779374892474152,0.3779374892474152,0.3779374892474152,8366896,81625088,118823.522,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
scan,256,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-binary-256-seed42,main-s00647,75,256,1,1000,1,True,True,1.0,1.6404370035161264,1.6862604548805393,1636.83679040696,1.6404370035161264,1.6404370035161264,1.6404370035161264,8366896,81625088,522931.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
scan,256,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-binary-256-seed42,main-s00629,7,256,1,1000,1,True,True,1.0,1.616478999494575,1.6649601064273156,1619.7915375960292,1.616478999494575,1.616478999494575,1.616478999494575,8366896,81625088,522931.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
scan,256,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-binary-256-seed42,main-s00642,75,11,1,1000,1,True,True,0.81532,0.09070849773706868,0.10425414438941516,91.26349518192,0.09070849773706868,0.09070849773706868,0.09070849773706868,8366896,81625088,23210.332,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
scan,256,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-binary-256-seed42,main-s00645,75,68,1,1000,1,True,True,0.9900133333333333,0.46033300168346614,0.49738125380827114,460.9746310452465,0.46033300168346614,0.46033300168346614,0.46033300168346614,8366896,81625088,141551.768,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
scan,256,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-binary-256-seed42,main-s00625,7,14,1,1000,1,True,True,0.9027142857142857,0.09447900083614513,0.10791905369842425,94.62611620256212,0.09447900083614513,0.09447900083614513,0.09447900083614513,8366896,81625088,29490.836,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
scan,64,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-binary-64-seed42,main-s00331,75,10,1,1000,1,True,True,0.9051466666666667,0.2783329982776195,0.3106499934801832,279.19818299415056,0.2783329982776195,0.2783329982776195,0.2783329982776195,8366896,75497472,83407.179,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
scan,64,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-binary-64-seed42,main-s00324,30,5,1,1000,1,True,True,0.8005666666666666,0.13670849875779822,0.1610000035725534,138.29094787070062,0.13670849875779822,0.13670849875779822,0.13670849875779822,8366896,75497472,41656.915,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
scan,64,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-binary-64-seed42,main-s00322,15,38,1,1000,1,True,True,0.9991333333333333,0.9814999939408153,1.0264610449667089,979.3487497372553,0.9814999939408153,0.9814999939408153,0.9814999939408153,8366896,75497472,314818.184,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
scan,64,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-binary-64-seed42,main-s00334,75,41,1,1000,1,True,True,0.99912,1.0775415066746064,1.120294049178483,1073.4880050149513,1.0775415066746064,1.0775415066746064,1.0775415066746064,8366896,75497472,339196.33,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
scan,64,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-binary-64-seed42,main-s00315,7,22,1,1000,1,True,True,0.9902857142857143,0.5696664957213216,0.6134610433946364,571.7590649728663,0.5696664957213216,0.5696664957213216,0.5696664957213216,8366896,75497472,183345.678,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
scan,64,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-binary-64-seed42,main-s00312,7,5,1,1000,1,True,True,0.8261428571428572,0.1323335018241778,0.15637499745935202,133.31660398398526,0.1323335018241778,0.1323335018241778,0.1323335018241778,8366896,75497472,41656.915,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
scan,16,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-binary-16-seed42,main-s00007,15,5,1,1000,1,True,True,0.9374666666666667,0.5122080037835985,0.5717173095035832,514.3460611288901,0.5122080037835985,0.5122080037835985,0.5122080037835985,8366896,70942720,164235.173,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
