operation,size,dimensions,repetition,step,milliseconds,count,live_payload_bytes,checksum
score,2048,512,0,0,0.13575,2048,149504,106528
score,2048,512,1,0,0.1385,2048,149504,106528
score,2048,512,2,0,0.149584,2048,149504,106528
score,2048,512,3,0,0.144917,2048,149504,106528
score,2048,512,4,0,0.141125,2048,149504,106528
