setting_id,documents,method,router,clusters,probes,node_budget,leaf_size,key_bits,candidate_target,exploration,seeds,recall,recall_low,p50_ms,p95_ms,sources,lifetime_peak_bytes
s0188,100000,branch,ivf,16384,8524,0,128,0,0,0,0,0.95,0.94275,3.5615209490060806,4.305535554885864,1,129007616
s0189,100000,branch,ivf,16384,8524,0,256,0,0,0,0,0.95,0.943,3.4999374765902758,3.617450571618974,1,127909888
s0190,100000,keys,direct,16384,12421,0,0,4,0,0,0,0.9,0.86975,8.08441685512662,9.108929010108113,1,66371584
s0191,1000000,keys,direct,16384,14234,0,0,13,0,0,0,0.0035,,8.8534583337605,9.57470377907157,1,211484672
s0192,100000,keys,direct,16384,16343,0,0,12,0,0,0,0.0105,,5.677583394572139,6.543250218965113,1,67403776
s0193,100000,branch,direct,16384,12421,0,256,0,0,0,0,0.9,0.8694875000000001,5.11816656216979,5.426310608163476,1,96452608
s0194,100000,scan,ivf,256,218,0,0,0,0,0,0,0.95625,0.95,2.203479176387191,2.327606384642422,1,62898176
s0195,100000,keys,ivf,16384,12430,0,0,4,0,0,0,0.99,0.9865,7.321354001760483,7.829811982810496,1,98320384
s0196,100000,branch,ivf,16384,8524,0,160,0,0,0,0,0.95,0.94349375,3.5470626316964626,3.7695296807214618,1,128679936
s0197,1000000,keys,direct,16384,15991,0,0,14,0,0,0,0.0015,,9.092645952478051,9.611131134442985,1,211648512
s0198,1000000,branch,sign,16384,16383,0,64,0,0,0,0,1.0,1.0,24.677896173670888,27.6902100071311,1,221184000
s0199,100000,branch,ivf,16384,6095,0,256,0,0,0,0,0.9,0.8905,2.5313743390142918,2.729683695361018,1,128679936
s0200,100000,scan,ivf,16384,16336,0,0,0,0,0,0,1.0,1.0,4.978520562872291,6.034120684489608,1,95354880
s0201,1000000,keys,ivf,16384,6359,0,0,4,0,0,0,0.8,0.78749375,26.86756243929267,29.875742155127227,1,195985408
s0202,100000,scan,ivf,4096,1671,0,0,0,0,0,0,0.786,,1.3370420783758163,1.3726204400882125,1,70041600
s0203,1000000,keys,direct,16384,15991,0,0,4,0,0,0,0.99,0.98475,85.76750033535063,102.23419340327382,1,164118528
s0204,100000,keys,direct,16384,12421,0,0,13,0,0,0,0.00675,,5.37395803257823,6.11671251244843,1,67403776
s0205,1000000,branch,ivf,16384,11087,0,160,0,0,0,0,0.95,0.94349375,21.00222953595221,21.68594745453447,1,250347520
s0206,1000000,keys,ivf,16384,11087,0,0,4,0,0,0,0.95,0.94275,51.87477055005729,63.17516008857637,1,195477504
s0207,100000,branch,direct,16384,14373,0,64,0,0,0,0,0.95025,0.93449375,5.780020961537957,6.773633789271116,1,96583680
s0208,100000,keys,direct,256,136,0,0,4,0,0,0,0.73425,,1.5367285814136267,1.5760585898533463,1,58523648
s0209,100000,branch,sign,16384,16348,0,128,0,0,0,0,1.0,1.0,5.549333058297634,5.94908781349659,1,96272384
s0210,100000,keys,direct,16384,9017,0,0,4,0,0,0,0.8,0.7434875000000001,5.879083415493369,6.464788061566651,1,66535424
s0211,1000000,branch,direct,16384,16374,0,128,0,0,0,0,1.0,1.0,31.135937431827188,32.16750896535814,1,236437504
s0212,1000000,scan,direct,16384,14234,0,0,0,0,0,0,0.95,0.9295,26.17158368229866,27.802574820816517,1,191905792
s0213,100000,branch,none,1,1,0,160,0,0,0,0,1.0,1.0,0.13791699893772602,0.1862374600023031,1,62963712
s0214,100000,branch,direct,16384,9017,0,256,0,0,0,0,0.8,0.7459875,3.744396148249507,3.935078368522227,1,96337920
s0215,100000,branch,ivf,16384,16336,0,256,0,0,0,0,1.0,1.0,5.797478836029768,6.262186937965453,1,128696320
s0216,1000000,branch,direct,16384,15991,0,256,0,0,0,0,0.99,0.98475,30.396562069654465,31.445472850464284,1,236453888
s0217,100000,branch,sign,16384,16348,0,64,0,0,0,0,1.0,1.0,5.496584111824632,6.784358783625066,1,96124928
s0218,1000000,keys,ivf,16384,6359,0,0,14,0,0,0,0.003,,6.79329177364707,7.161652785725892,1,243499008
s0219,1000000,keys,ivf,16384,14427,0,0,12,0,0,0,0.00775,,8.388145826756954,8.925891062244773,1,243171328
s0220,100000,keys,none,1,1,0,0,4,0,0,0,1.0,1.0,2.8093326836824417,2.873437781818211,1,56524800
s0221,1000000,scan,ivf,4096,3010,0,0,0,0,0,0,0.9515,0.94399375,20.301979035139084,20.638250070624053,1,188006400
s0222,100000,keys,ivf,256,218,0,0,4,0,0,0,0.95625,0.94975,2.4254375603049994,2.523422450758517,1,58474496
s0223,1000000,scan,ivf,16384,11087,0,0,0,0,0,0,0.95,0.943,19.80637456290424,20.084406319074333,1,206700544
s0224,1000000,branch,ivf,16384,8935,0,256,0,0,0,0,0.9,0.89075,17.360645346343517,17.964637326076627,1,250527744
s0225,1000000,keys,ivf,16384,11087,0,0,12,0,0,0,0.01025,,8.011416532099247,8.52057074662298,1,242827264
s0226,1000000,branch,direct,16384,14234,0,256,0,0,0,0,0.95,0.93149375,27.480812510475516,28.608545754104853,1,236584960
s0227,1000000,keys,direct,16384,8461,0,0,12,0,0,0,0.01575,,7.880854653194547,8.609116496518254,1,211271680
s0228,100000,keys,direct,16384,14373,0,0,13,0,0,0,0.00625,,5.670583574101329,6.095951655879617,1,67371008
s0229,100000,branch,ivf,16384,16336,0,128,0,0,0,0,1.0,1.0,5.945583572611213,6.3610098557546735,1,128892928
s0230,1000000,branch,ivf,16384,14427,0,64,0,0,0,0,0.99,0.98675,24.513417156413198,25.399968423880637,1,250298368
s0231,1000000,branch,sign,16384,16383,0,256,0,0,0,0,1.0,1.0,30.20420833490789,31.40451235231012,1,236109824
s0232,100000,keys,ivf,16384,6095,0,0,13,0,0,0,0.012,,4.055958241224289,4.265843611210585,1,99729408
