operation,size,dimensions,repetition,step,milliseconds,count,live_payload_bytes,checksum
score,4000000,512,0,0,220.444,4000000,288002048,189724494
score,4000000,512,1,0,221.164417,4000000,288002048,189724494
score,4000000,512,2,0,228.661375,4000000,288002048,189724494
score,4000000,512,3,0,228.966875,4000000,288002048,189724494
score,4000000,512,4,0,226.144375,4000000,288002048,189724494
