operation,size,dimensions,repetition,step,milliseconds,count,live_payload_bytes,checksum
gather,1000000,256,0,8,0.150458,3889,40126024,47895459
gather,1000000,256,1,8,0.14575,3889,40126024,47895459
gather,1000000,256,2,8,0.144375,3889,40126024,47895459
gather,1000000,256,3,8,0.154291,3889,40126024,47895459
gather,1000000,256,4,8,0.144417,3889,40126024,47895459
