operation,size,dimensions,repetition,step,milliseconds,count,live_payload_bytes,checksum
gather,16000000,256,0,13,0.164125,1957,642001024,863176922
gather,16000000,256,1,13,0.159209,1957,642001024,863176922
gather,16000000,256,2,13,0.157583,1957,642001024,863176922
gather,16000000,256,3,13,0.165125,1957,642001024,863176922
gather,16000000,256,4,13,0.158083,1957,642001024,863176922
