operation,size,dimensions,repetition,step,milliseconds,count,live_payload_bytes,checksum
score,2048,256,0,0,0.074958,2048,82944,104936
score,2048,256,1,0,0.072958,2048,82944,104936
score,2048,256,2,0,0.071875,2048,82944,104936
score,2048,256,3,0,0.073,2048,82944,104936
score,2048,256,4,0,0.07175,2048,82944,104936
