method,probes,node_budget,explore_probability,seed,measurements,float_recall,binary_recall,ndcg,precision,relevance_recall,candidates,nodes,random_nodes,documents_scored,budget_exhausted,retrieval_p50_ms,retrieval_p95_ms,core_p50_ms,core_p95_ms,native_p50_ms,native_p95_ms,routing_p50_ms,routing_p95_ms,rerank_p50_ms,rerank_p95_ms
sign/branch,1,512,0.1,42,1944,0.14891975308641975,0.9707716049382716,0.09090804876038136,0.023148148148148147,0.09613057981113536,95.79475308641975,311.108024691358,30.694444444444443,1408.0895061728395,0.38271604938271603,0.13922899961471558,0.20969579927623272,0.09733368642628193,0.16681414563208818,0.09497900000000001,0.16341434999999996,0.0063749030232429504,0.008333800360560417,0.03341585397720337,0.038868514820933335
sign/branch,1,512,0.1,43,1944,0.1493827160493827,0.9709567901234568,0.09070750391564021,0.022993827160493828,0.09574477734199957,95.79475308641975,311.108024691358,30.674382716049383,1410.6913580246915,0.38271604938271603,0.14114589430391788,0.21292692981660363,0.09766709990799427,0.16919577028602362,0.095625,0.1662437,0.006624963134527206,0.008416757918894291,0.03349967300891876,0.03854178357869387
sign/branch,1,512,0.1,44,1944,0.14907407407407408,0.970925925925926,0.09093024218255903,0.023148148148148147,0.09613057981113536,95.79475308641975,311.108024691358,30.756172839506174,1407.9027777777778,0.38271604938271603,0.14039571397006512,0.21462955046445129,0.0975423026829958,0.17012516036629677,0.095625,0.16634379999999999,0.0064997002482414246,0.008701719343662258,0.033416785299777985,0.03920821473002434
sign/branch,4,32,0.0,42,1944,0.0030864197530864196,0.02526234567901235,0.002665573266385533,0.000617283950617284,0.002752057613168724,7.16358024691358,31.75925925925926,0.0,7.671296296296297,0.9876543209876543,0.01941574737429619,0.04122466780245303,0.012416858226060867,0.017041806131601334,0.010334,0.014625,0.005875015631318092,0.007791910320520401,0.0005830079317092896,0.01759405713528393
sign/branch,4,32,0.1,42,1944,0.0030864197530864196,0.023858024691358025,0.002658018116317088,0.000617283950617284,0.002752057613168724,15.429012345679013,31.75925925925926,3.1358024691358026,15.950617283950617,0.9876543209876543,0.024750130251049995,0.047362549230456345,0.013582874089479446,0.01874985173344612,0.011416,0.0165,0.005958136171102524,0.00800006091594696,0.004708068445324898,0.021618558093905445
sign/branch,4,32,0.1,43,1944,0.002469135802469136,0.024212962962962964,0.0019413777015356002,0.000462962962962963,0.002237654320987654,15.228395061728396,31.75925925925926,3.125,15.800925925925926,0.9876543209876543,0.02422928810119629,0.046160304918885224,0.01329183578491211,0.018494110554456707,0.0111665,0.016285699999999997,0.005875248461961746,0.00800006091594696,0.004458241164684296,0.020702602341771122
sign/branch,4,32,0.1,44,1944,0.002777777777777778,0.023950617283950617,0.002665573266385533,0.000617283950617284,0.002752057613168724,15.239197530864198,31.75925925925926,3.103395061728395,15.779320987654321,0.9876543209876543,0.02314569428563118,0.04512490704655647,0.013167038559913635,0.01816684380173683,0.010958,0.015862549999999993,0.005834270268678665,0.007917173206806183,0.004082918167114258,0.020267046056687818
sign/branch,4,128,0.0,42,1944,0.14382716049382718,0.30126543209876544,0.11634131666298549,0.02808641975308642,0.11779681224125668,69.7391975308642,125.54938271604938,0.0,182.05092592592592,0.9583333333333334,0.0780206173658371,0.09794626384973525,0.03856257535517216,0.056160381063818925,0.0357085,0.053201849999999995,0.0062086619436740875,0.008041970431804657,0.03204215317964554,0.036445586010813706
sign/branch,4,128,0.1,42,1944,0.1132716049382716,0.2574074074074074,0.09095515754995523,0.022685185185185187,0.09348645181978517,82.83641975308642,125.54938271604938,12.50462962962963,197.29166666666666,0.9583333333333334,0.0808334443718195,0.10432037524878977,0.04097912460565567,0.06086614448577163,0.038083,0.0578687,0.006541144102811813,0.008368771523237225,0.03245798870921135,0.03787502646446228
sign/branch,4,128,0.1,43,1944,0.1125,0.2556635802469136,0.08967631609122888,0.022222222222222223,0.09195426487093153,82.05555555555556,125.54938271604938,12.544753086419753,196.2006172839506,0.9583333333333334,0.07841642946004868,0.1005418598651886,0.03906222991645336,0.05775031168013811,0.0360205,0.05490369999999999,0.006332993507385254,0.00820907298475504,0.03235437907278538,0.03665962722152471
