case_id,documents,method,router,clusters,probes,node_budget,leaf_size,key_bits,key_offset,candidate_target,key_limit,recall,routing_recall,p50_ms,p95_ms,mean_routing_ms,mean_scored,logical_bytes,routing_bytes,rss_before_queries,lifetime_peak_bytes,budget_status,power_unchanged,predicted_p50_ms,prediction_error_percent
511,1000000,branch,sign,8192,640,4096,1024,0,0,0,0,0.9247,0.9255,17.24077039398253,24.533689278177917,0.09046042338013649,479023.71,77089280,220080,141000704,180469760,fits_by_lifetime_peak,True,16.805008595580794,-2.527507695095965
512,1000000,keys,ivf,8192,192,0,0,4,0,10000,524288,0.6839,0.8565,0.601624371483922,0.8195331552997231,0.14373833313584328,14916.2,40812440,8454144,122585088,162332672,fits_by_lifetime_peak,True,0.5540041319588273,-7.915277668628717
513,1000000,branch,sign,8192,3072,2048,128,0,0,0,0,0.0702,0.9995,1.6978539060801268,1.8498606281355023,0.16813425347208977,42671.65,77089280,220080,141508608,180404224,fits_by_lifetime_peak,True,1.7503640909674143,3.0927387037980703
514,1000000,keys,sign,8192,6144,0,0,12,13,0,524288,0.6989,1.0,17.745750257745385,28.315539075992998,0.18749918788671494,204058.24,46343420,220080,115392512,154959872,fits_by_lifetime_peak,True,25.588829679722174,44.19694466596906
515,1000000,keys,sign,8192,768,0,0,12,13,50000,524288,0.535,0.9408,3.5147916059941053,6.216807523742317,0.09125500917434692,52164.11,46343420,220080,115245056,154976256,fits_by_lifetime_peak,True,3.5042857158881677,-0.29890506418704943
516,1000000,keys,sign,8192,640,0,0,4,13,10000,524288,0.2824,0.9255,1.1263538617640734,3.1411878997460008,0.0797687703743577,44622.04,40668540,220080,97386496,137101312,fits_by_lifetime_peak,True,1.031057313611752,-8.460622490614966
517,1000000,keys,ivf,8192,384,0,0,4,0,10000,524288,0.619,0.914,0.9238538332283497,1.3416229048743844,0.18145414534956217,22987.88,40812440,8454144,122355712,162070528,fits_by_lifetime_peak,True,0.851542108132016,-7.827182449808623
518,1000000,keys,ivf,8192,2048,0,0,4,0,50000,524288,0.6874,0.989,4.045583540573716,5.512291309423745,0.30558033380657434,118833.84,40812440,8454144,122322944,162004992,fits_by_lifetime_peak,True,3.8219077899653193,-5.528887201688503
519,1000000,branch,sign,8192,768,512,1024,0,0,0,0,0.3169,0.9408,2.4544375482946634,3.294813772663474,0.08736331481486559,87058.41,77089280,220080,140951552,180486144,fits_by_lifetime_peak,True,3.0522107173329758,24.354792382215784
520,1000000,branch,sign,8192,512,1024,1024,0,0,0,0,0.5329,0.9011,3.8998331874608994,5.826693610288203,0.07717623841017485,136868.94,77089280,220080,141164544,180666368,fits_by_lifetime_peak,True,4.649557844152296,19.22453142616407
521,1000000,keys,none,1,1,0,0,8,0,10000,524288,0.1704,1.0,0.5371666047722101,2.0450150594115257,0.00041884370148181915,30507.39,40002560,0,103841792,135839744,fits_by_lifetime_peak,True,0.4808936948149529,-10.47587647060081
522,1000000,branch,sign,8192,4096,256,1024,0,0,0,0,0.2641,1.0,1.7028546426445246,2.085174433887005,0.17177837435156107,46413.86,77089280,220080,141819904,180731904,fits_by_lifetime_peak,True,1.7912874632990055,5.193210180121133
523,1000000,branch,ivf,8192,1536,1024,128,0,0,0,0,0.4002,0.9808,1.973270671442151,2.097816998139024,0.2842895872890949,55596.55,80310784,8454144,182435840,222117888,fits_by_lifetime_peak,True,2.215597918151043,12.280486920316358
524,1000000,branch,ivf,8192,448,0,1024,0,0,0,0,0.9247,0.9247,1.6880000475794077,1.8217461183667183,0.18422923516482115,54179.12,80310784,8454144,182648832,222363648,fits_by_lifetime_peak,True,2.016211313767987,19.443794842259287
525,1000000,branch,sign,8192,1536,512,1024,0,0,0,0,0.3169,0.9864,2.5832708925008774,3.25837240088731,0.12148167006671429,87058.41,77089280,220080,141541376,180830208,fits_by_lifetime_peak,True,3.093877623659985,19.76589960585924
526,1000000,branch,ivf,8192,160,1024,512,0,0,0,0,0.8386,0.8386,0.7100000511854887,0.77566874679178,0.14028337318450212,19642.29,80310784,8454144,182468608,222232576,fits_by_lifetime_peak,True,0.8177249728472148,15.17252308388677
527,1000000,keys,ivf,8192,448,0,0,4,0,0,524288,0.9247,0.9247,1.8140627071261406,1.9816495245322583,0.1798695744946599,54179.12,40812440,8454144,122486784,162185216,fits_by_lifetime_peak,True,1.9277360301366044,6.266228976756061
528,1000000,branch,ivf,8192,160,4096,512,0,0,0,0,0.8386,0.8386,0.709479209035635,0.7766537368297577,0.13966587837785482,19642.29,80310784,8454144,190939136,230703104,fits_by_lifetime_peak,True,0.8169583628417275,15.14902092087862
529,1000000,branch,sign,8192,4096,4096,1024,0,0,0,0,0.4026,1.0,10.187916457653046,11.77308529149741,0.17844457179307938,368811.81,77089280,220080,142114816,180961280,fits_by_lifetime_peak,True,12.53656631590609,23.05328933561057
530,1000000,branch,ivf,8192,256,2048,512,0,0,0,0,0.8818,0.8818,1.0561873205006123,1.1495508486405015,0.15800170600414276,31136.99,80310784,8454144,182353920,222117888,fits_by_lifetime_peak,True,1.2222295408211319,15.720906424233426
531,1000000,branch,ivf,8192,1024,256,128,0,0,0,0,0.3599,0.9676,0.7343543693423271,0.7972106570377946,0.23964793421328068,13821.71,80310784,8454144,182517760,222232576,fits_by_lifetime_peak,True,0.7263681873978531,-1.0875106457971073
532,1000000,branch,sign,8192,448,512,128,0,0,0,0,0.0561,0.8848,0.40887435898184776,0.4800536669790745,0.07009793538600206,8306.42,77089280,220080,140771328,180387840,fits_by_lifetime_peak,True,0.4012960301787277,-1.8534614941350447
533,1000000,branch,ivf,8192,128,512,1024,0,0,0,0,0.8151,0.8151,0.6125001236796379,0.691529456526041,0.13497463427484035,15760.27,80310784,8454144,190660608,230408192,fits_by_lifetime_peak,True,0.6819585539719624,11.340149594590777
