method,probes,node_budget,explore_probability,seed,measurements,float_recall,binary_recall,ndcg,precision,relevance_recall,candidates,nodes,random_nodes,documents_scored,budget_exhausted,retrieval_p50_ms,retrieval_p95_ms,core_p50_ms,core_p95_ms,native_p50_ms,native_p95_ms,routing_p50_ms,routing_p95_ms,rerank_p50_ms,rerank_p95_ms
ivf/branch,16,128,0.1,43,1944,0.000308641975308642,0.0004320987654320988,0.0,0.0,0.0,41.38425925925926,128.0,12.76388888888889,42.48765432098765,1.0,0.07400009781122208,0.10904204100370407,0.04460429772734642,0.056273001246154294,0.0394165,0.050785699999999996,0.009374693036079407,0.010750186629593372,0.01979130320250988,0.04291660152375698
ivf/branch,16,128,0.1,44,1944,0.000617283950617284,0.0005092592592592592,0.0,0.0,0.0,41.65432098765432,128.0,12.780864197530864,42.44135802469136,1.0,0.0725211575627327,0.1031543593853712,0.04337495192885399,0.053083780221641064,0.0383335,0.04799385,0.00929180532693863,0.010250136256217957,0.019541941583156586,0.04074333701282739
ivf/branch,16,512,0.0,42,1944,0.36141975308641977,0.3329320987654321,0.22331328920086627,0.054166666666666675,0.24310554842962248,93.40123456790124,512.0,0.0,646.3595679012345,1.0,0.22812490351498127,0.28954120352864265,0.1729372888803482,0.23205857723951337,0.16397899999999999,0.22422049999999993,0.009917188435792923,0.01227876637130975,0.043667154386639595,0.049994024448096745
ivf/branch,16,512,0.1,42,1944,0.2762345679012346,0.25058641975308643,0.17460529786939152,0.04228395061728395,0.185419505905617,100.0,512.0,51.13425925925926,727.0030864197531,1.0,0.23235450498759747,0.2914499025791883,0.17795851454138756,0.2347499364987015,0.169042,0.22679549999999998,0.009791925549507141,0.01153487246483564,0.043416861444711685,0.048320414498448365
ivf/branch,16,512,0.1,43,1944,0.27685185185185185,0.2504475308641975,0.17115911337408143,0.041512345679012345,0.18403061701672813,100.0,512.0,51.25617283950617,724.033950617284,1.0,0.24089589715003967,0.3004171187058091,0.1846251543611288,0.24208419490605593,0.1756875,0.2347794,0.0100000761449337,0.012333039194345474,0.04433281719684601,0.05024382844567298
ivf/branch,16,512,0.1,44,1944,0.27361111111111114,0.24705246913580245,0.16801539572768087,0.0404320987654321,0.17978495270161937,100.0,512.0,51.214506172839506,721.699074074074,1.0,0.23527047596871853,0.3017733572050929,0.1799585297703743,0.24153909180313346,0.1708125,0.23300434999999997,0.009915791451931,0.012625008821487427,0.044042011722922325,0.049827061593532555
ivf/float,1,0,0.0,42,1944,0.48750000000000004,,0.2162707754312781,0.058024691358024696,0.24533147322499174,100.0,0.0,0.0,,0.0,0.0900421291589737,0.11151409707963462,0.04550023004412651,0.06595177110284567,,,,,0.04333397373557091,0.04836868029087781
ivf/float,4,0,0.0,42,1944,0.816820987654321,,0.31691604825374203,0.08796296296296297,0.3735462111619519,100.0,0.0,0.0,,0.0,0.15268800780177116,0.18191703129559755,0.10791700333356857,0.13310003560036418,,,,,0.04374980926513672,0.051202881149947636
ivf/float,16,0,0.0,42,1944,0.9640432098765431,,0.3654304012429996,0.1013888888888889,0.4326738076738077,100.0,0.0,0.0,,0.0,0.37225009873509407,0.4142249468713999,0.3249170258641243,0.3656188491731882,,,,,0.04624994471669197,0.05220901221036911
ivf/scan,1,0,0.0,42,1944,0.45941358024691353,1.0,0.2148282251723496,0.057253086419753095,0.24307912166708465,100.0,0.0,0.0,1065.0185185185185,0.0,0.11814525350928307,0.15499365981668234,0.06558327004313469,0.10383394546806812,0.0636455,0.10190355,0.008292030543088913,0.009458046406507492,0.042750034481287,0.047125318087637424
ivf/scan,4,0,0.0,42,1944,0.7118827160493828,1.0,0.31386037952179,0.08611111111111111,0.366867541751801,100.0,0.0,0.0,4047.307098765432,0.0,0.2466461155563593,0.3042125375941396,0.19012484699487686,0.23790006525814528,0.187708,0.23395169999999998,0.009333249181509018,0.0186001881957054,0.04491722211241722,0.05655849818140267
ivf/scan,16,0,0.0,42,1944,0.7933641975308642,1.0,0.35425023923909316,0.09675925925925927,0.4107798237427867,100.0,0.0,0.0,15501.618827160493,0.0,0.6776039954274893,0.754702603444457,0.6231039296835661,0.699587375856936,0.6199375,0.69623755,0.00966666266322136,0.011499971151351929,0.0439169816672802,0.04941597580909729
sign/branch,1,32,0.0,42,1944,0.028703703703703703,0.2228725749559083,0.027188942973722974,0.006790123456790124,0.023995410453743787,32.06481481481482,30.26851851851852,0.0,35.0787037037037,0.9274691358024691,0.040708575397729874,0.08667684160172938,0.02197897993028164,0.033625331707298756,0.0188125,0.030897399999999988,0.00933278352022171,0.010368647053837773,0.011062948033213615,0.043625012040138245
sign/branch,1,32,0.1,42,1944,0.021604938271604937,0.1963447971781305,0.0196227814691723,0.005246913580246914,0.017693970124525678,36.84722222222222,30.26851851851852,2.7962962962962963,39.916666666666664,0.9274691358024691,0.04904158413410187,0.08787533733993769,0.023541506379842758,0.03407660406082868,0.0205625,0.030667,0.009375158697366714,0.010833144187927246,0.01564575359225273,0.04441696219146252
sign/branch,1,32,0.1,43,1944,0.02052469135802469,0.19495590828924161,0.016956705593080216,0.004629629629629629,0.015709843140398694,37.02006172839506,30.26851851851852,2.7453703703703702,40.19598765432099,0.9274691358024691,0.04922924563288689,0.08727929089218377,0.023541972041130066,0.03395173698663711,0.0205415,0.030791,0.009416136890649796,0.01037493348121643,0.01579197123646736,0.0434590270742774
sign/branch,1,32,0.1,44,1944,0.02021604938271605,0.19419973544973546,0.017533635634100663,0.004629629629629629,0.01596704478648923,35.28703703703704,30.26851851851852,2.7546296296296298,38.351851851851855,0.9274691358024691,0.04733307287096977,0.08575012907385826,0.022707972675561905,0.03320809919387102,0.019709,0.03041685,0.009292270988225937,0.009958632290363312,0.015020603314042091,0.04308416973799467
sign/branch,1,128,0.0,42,1944,0.12669753086419755,0.7174867724867725,0.08474027201617751,0.021296296296296296,0.08586823413212302,95.73611111111111,108.30401234567901,0.0,360.2283950617284,0.7345679012345679,0.12147938832640648,0.14027967117726803,0.06839609704911709,0.08445791900157928,0.064875,0.080708,0.009708106517791748,0.011249911040067673,0.0427919439971447,0.047292024828493595
sign/branch,1,128,0.1,42,1944,0.12608024691358025,0.7167768959435625,0.08435564414728422,0.020987654320987658,0.08516092960537405,95.73611111111111,108.30401234567901,10.549382716049383,375.35493827160496,0.7345679012345679,0.12158369645476341,0.13657761737704277,0.06904220208525658,0.08265376091003417,0.065709,0.07907684999999999,0.009541865438222885,0.010082963854074478,0.04245806485414505,0.04604225978255272
sign/branch,1,128,0.1,43,1944,0.1263888888888889,0.7165145502645504,0.08456545931012581,0.021141975308641977,0.08567533289755512,95.73611111111111,108.30401234567901,10.594135802469136,376.50925925925924,0.7345679012345679,0.12214574962854385,0.13844543136656284,0.0694377813488245,0.08408306166529655,0.066125,0.08053484999999999,0.009624753147363663,0.010500196367502213,0.04254188388586044,0.046576745808124535
