method,clusters,router,setting_id,top_k,probes,repetitions,measurements,complete_processes,complete,qualified,recall,p50_ms,p95_ms,total_query_ms,process_p50_median_ms,process_p50_min_ms,process_p50_max_ms,logical_index_bytes,lifetime_peak_bytes,mean_documents_scored,mean_nodes,mean_bitplane_words,mean_leaf_words,mean_prefix_levels,mean_prefix_lookups,mean_final_depth,exploration,seed,leaf_size,node_budget,prefer_deeper_ties,start_depth,candidate_target,stop_when_exact
scan,32,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-binary-32-seed42,main-s00659,2,14,1,1000,1,True,True,0.9905,0.7439789987984113,0.7986794451426249,746.3704688270809,0.7439789987984113,0.7439789987984113,0.7439789987984113,8366896,71991296,232177.834,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
scan,8,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-binary-8-seed42,main-s00054,50,4,1,1000,1,True,True,0.95758,0.858375002280809,1.064289249916328,896.3384422386298,0.858375002280809,0.858375002280809,0.858375002280809,8366896,69910528,262871.349,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
scan,8,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-binary-8-seed42,main-s00058,75,4,1,1000,1,True,True,0.9564666666666667,0.8704170031705871,0.9367847946123219,885.5749861395452,0.8704170031705871,0.8704170031705871,0.8704170031705871,8366896,69910528,262871.349,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
scan,8,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-binary-8-seed42,main-s00053,50,3,1,1000,1,True,True,0.90348,0.6449785068980418,0.7044535013847053,665.2773360110587,0.6449785068980418,0.6449785068980418,0.6449785068980418,8366896,69910528,196360.223,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
scan,8192,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-binary-8192-seed42,main-s02812,1,79,1,1000,1,True,True,0.952,0.06372949428623542,0.07258300320245326,64.55416469543707,0.06372949428623542,0.06372949428623542,0.06372949428623542,8366896,77971456,5427.912,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
scan,8192,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-binary-8192-seed42,main-s02854,20,134,1,1000,1,True,True,0.9505,0.1068540004780516,0.11821008738479577,107.40316305600572,0.1068540004780516,0.1068540004780516,0.1068540004780516,8366896,77971456,9190.514,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
scan,8192,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-binary-8192-seed42,main-s02872,75,192,1,1000,1,True,True,0.95024,0.14885400014463812,0.17256700084544715,154.48436910810415,0.14885400014463812,0.14885400014463812,0.14885400014463812,8366896,77971456,13146.689,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
scan,512,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-binary-512-seed42,main-s02111,5,75,1,1000,1,True,True,0.9908,0.26254149997839704,0.28921309785800986,264.36456402007025,0.26254149997839704,0.26254149997839704,0.26254149997839704,8366896,80707584,78661.533,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
scan,512,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-binary-512-seed42,main-s02118,7,146,1,1000,1,True,True,0.999,0.5000205055694096,0.5345871992176399,501.1900890094694,0.5000205055694096,0.5000205055694096,0.5000205055694096,8366896,80707584,152473.91,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
scan,512,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-binary-512-seed42,main-s02099,2,68,1,1000,1,True,True,0.99,0.23568749747937545,0.25854410050669685,236.2421808502404,0.23568749747937545,0.23568749747937545,0.23568749747937545,8366896,80707584,71318.572,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
scan,128,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-binary-128-seed42,main-s01380,2,70,1,1000,1,True,True,0.999,0.9250004950445145,1.0050728982605506,961.8165558931651,0.9250004950445145,0.9250004950445145,0.9250004950445145,8366896,78774272,289440.004,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
scan,128,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-binary-128-seed42,main-s01398,7,68,1,1000,1,True,True,0.999,0.899041500815656,0.946150001254864,903.7350608996348,0.899041500815656,0.899041500815656,0.899041500815656,8366896,78774272,281226.564,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
scan,128,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-binary-128-seed42,main-s01429,50,128,1,1000,1,True,True,1.0,1.6881455012480728,2.6731660596851716,1819.413326054928,1.6881455012480728,1.6881455012480728,1.6881455012480728,8366896,78774272,522931.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
scan,32,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-binary-32-seed42,main-s00655,1,32,1,1000,1,True,True,1.0,1.6772290109656751,1.9452895467111373,1735.9978590684477,1.6772290109656751,1.6772290109656751,1.6772290109656751,8366896,72187904,522931.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
scan,32,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-binary-32-seed42,main-s00711,75,7,1,1000,1,True,True,0.9146666666666666,0.40327050373889506,0.4715249961009249,415.0295230210759,0.40327050373889506,0.40327050373889506,0.40327050373889506,8366896,72187904,116437.928,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
scan,32,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-binary-32-seed42,main-s00690,15,23,1,1000,1,True,True,0.9992,1.2257289927219972,2.114764255384215,1314.7738940169802,1.2257289927219972,1.2257289927219972,1.2257289927219972,8366896,72187904,379581.522,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
scan,8,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-binary-8-seed42,main-s00024,7,2,1,1000,1,True,True,0.822,0.42431249312357977,0.7096902481862343,455.10502194520086,0.42431249312357977,0.42431249312357977,0.42431249312357977,8366896,69697536,129892.492,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
scan,8,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-binary-8-seed42,main-s00018,5,2,1,1000,1,True,True,0.829,0.41627099562902004,0.45937915492686443,425.5479712301167,0.41627099562902004,0.41627099562902004,0.41627099562902004,8366896,69697536,129892.492,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
scan,8,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-binary-8-seed42,main-s00063,100,6,1,1000,1,True,True,0.9931,1.3101454969728366,1.8612520951137408,1386.205757080461,1.3101454969728366,1.3101454969728366,1.3101454969728366,8366896,69697536,395213.792,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
scan,8192,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-binary-8192-seed42,main-s02827,3,8192,1,1000,1,True,True,1.0,3.245062500354834,4.421674994955538,3448.560595745221,3.245062500354834,3.245062500354834,3.245062500354834,8366896,77971456,522931.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
scan,8192,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-binary-8192-seed42,main-s02874,75,1342,1,1000,1,True,True,0.9990133333333333,0.7356044952757657,1.345231240702559,830.4764989588875,0.7356044952757657,0.7356044952757657,0.7356044952757657,8366896,77971456,90476.028,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
scan,8192,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-binary-8192-seed42,main-s02870,75,46,1,1000,1,True,True,0.8041333333333334,0.05506250454345718,0.06525208809762262,56.72861410130281,0.05506250454345718,0.05506250454345718,0.05506250454345718,8366896,77971456,3163.262,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
scan,512,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-binary-512-seed42,main-s02105,3,71,1,1000,1,True,True,0.99,0.2528544937376864,0.3002568446390796,261.1584675614722,0.2528544937376864,0.2528544937376864,0.2528544937376864,8366896,80740352,74457.011,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
scan,512,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-binary-512-seed42,main-s02142,30,179,1,1000,1,True,True,0.9990333333333333,0.6309165037237108,1.0050416480225977,672.8696900681825,0.6309165037237108,0.6309165037237108,0.6309165037237108,8366896,80740352,186620.808,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
scan,512,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-binary-512-seed42,main-s02129,15,86,1,1000,1,True,True,0.9904666666666667,0.3067499928874895,0.3382339928066358,309.5829390513245,0.3067499928874895,0.3067499928874895,0.3067499928874895,8366896,80740352,90120.416,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
scan,128,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-binary-128-seed42,main-s01401,10,12,1,1000,1,True,True,0.9082,0.16104200039990246,0.18463545784470625,162.0336948108161,0.16104200039990246,0.16104200039990246,0.16104200039990246,8366896,78741504,50457.052,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
scan,128,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-binary-128-seed42,main-s01395,7,12,1,1000,1,True,True,0.9101428571428571,0.15954199625412002,0.18340414972044525,160.9898328752024,0.15954199625412002,0.15954199625412002,0.15954199625412002,8366896,78741504,50457.052,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
scan,128,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-binary-128-seed42,main-s01412,20,7,1,1000,1,True,True,0.8148,0.10093700257129967,0.1189253496704623,102.2326610982418,0.10093700257129967,0.10093700257129967,0.10093700257129967,8366896,78741504,29587.685,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
scan,32,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-binary-32-seed42,main-s00675,7,6,1,1000,1,True,True,0.9128571428571428,0.3239165016566403,0.36133605826762505,325.18009703198913,0.3239165016566403,0.3239165016566403,0.3239165016566403,8366896,72204288,99741.52,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
scan,32,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-binary-32-seed42,main-s00651,1,6,1,1000,1,True,True,0.917,0.3261874953750521,0.5681920010829344,355.06443289341405,0.3261874953750521,0.3261874953750521,0.3261874953750521,8366896,72204288,99741.52,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
scan,32,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-binary-32-seed42,main-s00700,30,9,1,1000,1,True,True,0.954,0.4917914993711747,0.5472080440085847,494.96688329963945,0.4917914993711747,0.4917914993711747,0.4917914993711747,8366896,72204288,149612.662,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
scan,8,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-binary-8-seed42,main-s00006,2,2,1,1000,1,True,True,0.83,0.42045849841088057,0.4615892466972582,420.78275434323587,0.42045849841088057,0.42045849841088057,0.42045849841088057,8366896,70762496,129892.492,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
