method,clusters,router,setting_id,top_k,probes,repetitions,measurements,complete_processes,complete,qualified,recall,p50_ms,p95_ms,total_query_ms,process_p50_median_ms,process_p50_min_ms,process_p50_max_ms,logical_index_bytes,lifetime_peak_bytes,mean_documents_scored,mean_nodes,mean_bitplane_words,mean_leaf_words,mean_prefix_levels,mean_prefix_lookups,mean_final_depth,exploration,seed,leaf_size,node_budget,prefer_deeper_ties,start_depth,candidate_target,stop_when_exact
scan,1,,qwen-quora-d32-global-exact-main-s00000,1,1,1,1000,1,True,True,1.0,2.462354501403752,2.531698249913461,2470.088692050922,2.462354501403752,2.462354501403752,2.462354501403752,8366896,71204864,522931.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
branch,1,,qwen-quora-d32-global-exact-main-s00001,1,1,1,1000,1,True,True,1.0,0.12195800081826746,0.18202114933956173,132.0532580211875,0.12195800081826746,0.12195800081826746,0.12195800081826746,10458672,71467008,1699.622,13.026,96303.406,10132.04,0.0,0.0,0.0,0,42,2048,0,False,,,
prefix,1,,qwen-quora-d32-global-exact-main-s00003,1,1,1,1000,1,True,True,1.0,1.1885000003530877,2.4952107518402045,1388.6217120016227,1.1885000003530877,1.1885000003530877,1.1885000003530877,10458620,72040448,290211.052,0.0,0.0,0.0,3.503,6.336,1.497,,,,,,4,0,True
prefix,1,,qwen-quora-d32-global-exact-main-s00004,1,1,1,1000,1,True,True,1.0,1.1653960009425646,2.4877562500478234,1320.5230260355165,1.1653960009425646,1.1653960009425646,1.1653960009425646,10458620,71680000,278316.626,0.0,0.0,0.0,28.495,56.32,4.505,,,,,,32,0,True
prefix,1,,qwen-quora-d32-global-exact-main-s00002,1,1,1,1000,1,True,True,1.0,1.5278954997484107,2.5579586497769924,1737.8048689679417,1.5278954997484107,1.5278954997484107,1.5278954997484107,10458620,72105984,353270.061,0.0,0.0,0.0,1.335,2.0,0.665,,,,,,1,0,True
prefix,1,,qwen-quora-d32-global-exact-main-s00005,1,1,1,1000,1,True,True,1.0,2.5913329991453793,2.6710669988460722,2602.3209979939566,2.5913329991453793,2.5913329991453793,2.5913329991453793,10458620,71942144,522931.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,0,0,False
