operation,size,dimensions,repetition,step,milliseconds,count,live_payload_bytes,checksum
score,128,256,0,0,0.011334,128,6144,6399
score,128,256,1,0,0.00975,128,6144,6399
score,128,256,2,0,0.009792,128,6144,6399
score,128,256,3,0,0.013041,128,6144,6399
score,128,256,4,0,0.008833,128,6144,6399
