operation,size,dimensions,repetition,step,milliseconds,count,live_payload_bytes,checksum
gather,16000000,256,0,8,5.352708,62692,642001024,837145529
gather,16000000,256,1,8,4.399542,62692,642001024,837145529
gather,16000000,256,2,8,4.533542,62692,642001024,837145529
gather,16000000,256,3,8,4.279625,62692,642001024,837145529
gather,16000000,256,4,8,4.281917,62692,642001024,837145529
