case_id,documents,method,router,clusters,probes,node_budget,leaf_size,key_bits,key_offset,candidate_target,key_limit,recall,routing_recall,p50_ms,p95_ms,mean_routing_ms,mean_scored,logical_bytes,routing_bytes,rss_before_queries,lifetime_peak_bytes,budget_status,power_unchanged,predicted_p50_ms,prediction_error_percent
348,10000,branch,sign,64,11,0,1024,0,0,0,0,0.8051,0.8051,0.2145830076187849,0.26964754797518253,0.0032137474045157433,6202.09,756352,1024,49479680,49676288,fits_by_lifetime_peak,True,0.24491038931336873,14.133170203514723
349,1000000,branch,sign,256,55,0,1024,0,0,0,0,0.952,0.952,40.04795849323273,55.89833080302924,0.021050837822258472,691052.72,72118784,5120,136052736,171950080,fits_by_lifetime_peak,True,26.73062928121721,-33.2534533920521
350,10000,scan,sign,1024,138,0,0,0,0,0,0,0.8015,0.8015,0.17860392108559608,0.23608303163200617,0.01256259623914957,5323.07,400000,20976,49872896,50053120,fits_by_lifetime_peak,True,0.16936194662910492,-5.174564141882387
351,100000,branch,sign,16,4,0,1024,0,0,0,0,0.9138,0.9138,3.2567710150033236,3.601320437155664,0.00452007632702589,78935.38,7209216,192,57147392,60424192,fits_by_lifetime_peak,True,3.2143261822512006,-1.303279615195163
352,100000,keys,sign,64,14,0,0,4,6,0,0,0.9104,0.9104,2.0981254056096077,2.465695980936289,0.004518791101872921,71503.56,4010180,1024,52576256,56377344,fits_by_lifetime_peak,True,2.0941264059835967,-0.19059869421147457
353,10000,keys,ivf,4096,480,0,0,4,0,10000,524288,0.9,0.9,0.2696458250284195,0.28689359314739704,0.11920163407921791,1680.56,525500,4227072,58589184,58720256,fits_by_lifetime_peak,True,0.4814479169930277,78.5482556395172
354,1000000,scan,sign,256,39,0,0,0,0,0,0,0.9055,0.9055,14.874750515446067,19.746901839971542,0.012691710144281387,556435.22,40000000,5120,102055936,141901824,fits_by_lifetime_peak,True,14.638946087135311,-1.5852664423910423
355,1000000,branch,ivf,256,11,512,512,0,0,0,0,0.8005,0.8155,1.1859580408781767,1.5777519205585122,0.00822876114398241,34049.35,72272384,264192,151977984,191643648,fits_by_lifetime_peak,True,1.2368283356225906,4.289384024644383
356,1000000,keys,ivf,1024,26,0,0,4,0,0,0,0.8032,0.8032,0.7597077637910843,0.8714639116078615,0.019306312315165997,25613.71,40138360,1056768,106676224,146505728,fits_by_lifetime_peak,True,0.7459999912668466,-1.8043480898277675
357,100000,branch,ivf,64,46,0,1024,0,0,0,0,0.9913,0.9913,1.9655204378068447,2.1067297318950295,0.006139194592833519,71709.71,7262464,66048,58589184,62324736,fits_by_lifetime_peak,True,2.4352923397998163,23.900636846958957
358,100000,keys,sign,256,67,0,0,4,8,0,524288,0.9519,0.9519,2.1695210598409176,2.522267191670835,0.007647206075489521,76833.73,4036860,5120,52609024,56410112,fits_by_lifetime_peak,True,2.2051140081897707,1.640590128747732
359,100000,branch,ivf,256,45,256,1024,0,0,0,0,0.9008,0.9008,0.49018790014088154,0.5528120324015617,0.009669666178524494,17465.68,7473408,264192,61440000,65208320,fits_by_lifetime_peak,True,0.5995258537945973,22.305314680817645
360,100000,branch,sign,256,32,0,1024,0,0,0,0,0.804,0.804,1.4015419874340296,2.103866566903889,0.0064116669818758965,49114.11,7338240,5120,56557568,60342272,fits_by_lifetime_peak,True,1.7322891649113548,23.59880620364885
361,10000,keys,sign,64,16,0,0,4,6,0,0,0.9081,0.9081,0.24850061163306236,0.2889294410124421,0.003360374830663204,7760.42,408740,1024,49217536,49430528,fits_by_lifetime_peak,True,0.24739205748975596,-0.4460971488244536
362,1000000,keys,ivf,64,5,0,0,8,0,0,524288,0.8194,0.8194,2.368645975366235,2.906415145844221,0.005326722748577595,79248.0,40137440,66048,94863360,134709248,fits_by_lifetime_peak,True,2.2279682138022983,-5.93916368368157
363,100000,branch,ivf,4096,404,1024,128,0,0,0,0,0.9,0.9,0.4544374532997608,0.49990443512797356,0.11073957197368145,10356.43,12495104,4227072,73023488,76808192,fits_by_lifetime_peak,True,0.4926958480044202,8.418847176186194
364,100000,branch,sign,4096,299,4096,1024,0,0,0,0,0.8003,0.8003,1.1205414775758982,1.7318126279860735,0.03818337805569172,36721.2,9931008,103208,60571648,64258048,fits_by_lifetime_peak,True,1.3578097794296595,21.17443277218538
365,100000,branch,sign,4096,535,0,1024,0,0,0,0,0.9002,0.9002,1.6571457963436842,2.1069377660751343,0.04743795841932297,54164.76,9931008,103208,60325888,63963136,fits_by_lifetime_peak,True,2.024373852863128,22.16027445078721
366,10000,scan,ivf,64,51,0,0,0,0,0,0,0.9903,0.9903,0.23658270947635174,0.25224569253623486,0.004865415394306183,8120.7,400000,66048,49774592,50020352,fits_by_lifetime_peak,True,0.23127347603590565,-2.2441341770907397
367,100000,scan,ivf,4096,178,0,0,0,0,0,0,0.8001,0.8001,0.2389999572187662,0.2545978408306837,0.08539329748600721,4634.41,4000000,4227072,64651264,68403200,fits_by_lifetime_peak,True,0.22060914179217844,-7.694903229523975
368,1000000,keys,sign,4096,204,0,0,4,12,0,524288,0.8002,0.8002,8.695625001564622,14.900454157032073,0.04189917352050543,275124.24,40404640,114016,95649792,135430144,fits_by_lifetime_peak,True,7.770727150196757,-10.636358527437029
369,10000,branch,sign,256,61,512,1024,0,0,0,0,0.9042,0.9042,0.2542920410633087,0.2872517332434654,0.006081350147724152,7364.48,889472,5080,49971200,50135040,fits_by_lifetime_peak,True,0.27592056184936775,8.505386442934082
370,1000000,branch,sign,64,12,2048,512,0,0,0,0,0.8822,0.9168,15.325791435316205,19.088627700693905,0.01635370310395956,144386.98,72032768,1024,150700032,173228032,fits_by_lifetime_peak,True,8.123767000311487,-46.992838610661444
371,10000,branch,ivf,1024,356,2048,1024,0,0,0,0,0.9501,0.9501,0.21022907458245754,0.23134578950703144,0.04066875670105219,4199.39,2497152,1056768,52887552,53166080,fits_by_lifetime_peak,True,0.21481796084247556,2.1828028635583197
