method,probes,node_budget,explore_probability,seed,measurements,float_recall,binary_recall,ndcg,precision,relevance_recall,candidates,nodes,random_nodes,documents_scored,budget_exhausted,retrieval_p50_ms,retrieval_p95_ms,core_p50_ms,core_p95_ms,native_p50_ms,native_p95_ms,routing_p50_ms,routing_p95_ms,rerank_p50_ms,rerank_p95_ms
sign/branch,1,512,0.1,43,1944,0.1493827160493827,0.9709567901234568,0.09070750391564021,0.022993827160493828,0.09574477734199957,95.79475308641975,311.108024691358,30.674382716049383,1410.6913580246915,0.38271604938271603,0.13677054084837437,0.20331225823611018,0.09460397996008396,0.16078373882919547,0.092667,0.15745184999999998,0.0063749030232429504,0.008249655365943909,0.03329198807477951,0.037708645686507225
sign/branch,1,512,0.1,44,1944,0.14907407407407408,0.970925925925926,0.09093024218255903,0.023148148148148147,0.09613057981113536,95.79475308641975,311.108024691358,30.756172839506174,1407.9027777777778,0.38271604938271603,0.13899942860007286,0.2092794980853796,0.09662494994699955,0.16558121424168346,0.0937295,0.16274385,0.00658305361866951,0.008624978363513947,0.03370782360434532,0.038375076837837696
sign/branch,4,32,0.0,42,1944,0.0030864197530864196,0.02526234567901235,0.002665573266385533,0.000617283950617284,0.002752057613168724,7.16358024691358,31.75925925925926,0.0,7.671296296296297,0.9876543209876543,0.01904228702187538,0.0417644158005714,0.012250151485204697,0.016827043145895,0.010167,0.014583,0.005916226655244827,0.007916707545518875,0.0005830079317092896,0.01795815769582987
sign/branch,4,32,0.1,42,1944,0.0030864197530864196,0.023858024691358025,0.002658018116317088,0.000617283950617284,0.002752057613168724,15.429012345679013,31.75925925925926,3.1358024691358026,15.950617283950617,0.9876543209876543,0.025187619030475616,0.04857047460973262,0.013708136975765228,0.019326969049870964,0.0115,0.017034849999999997,0.006082933396100998,0.008124858140945435,0.004833098500967026,0.023362762294709676
sign/branch,4,32,0.1,43,1944,0.002469135802469136,0.024212962962962964,0.0019413777015356002,0.000462962962962963,0.002237654320987654,15.228395061728396,31.75925925925926,3.125,15.800925925925926,0.9876543209876543,0.02541579306125641,0.04766066558659076,0.013958197087049484,0.019368552602827546,0.01175,0.016833849999999997,0.00620819628238678,0.008124858140945435,0.004707835614681244,0.021397974342107762
sign/branch,4,32,0.1,44,1944,0.002777777777777778,0.023950617283950617,0.002665573266385533,0.000617283950617284,0.002752057613168724,15.239197530864198,31.75925925925926,3.103395061728395,15.779320987654321,0.9876543209876543,0.024291686713695526,0.04735619295388459,0.013667158782482147,0.018993834964931008,0.011459,0.016653699999999994,0.00620819628238678,0.008082948625087738,0.004250090569257736,0.021307938732206808
sign/branch,4,128,0.0,42,1944,0.14382716049382718,0.30126543209876544,0.11634131666298549,0.02808641975308642,0.11779681224125668,69.7391975308642,125.54938271604938,0.0,182.05092592592592,0.9583333333333334,0.07899990305304527,0.10256466921418904,0.039583537727594376,0.059641967527568326,0.036625,0.0565,0.006417278200387955,0.008250121027231216,0.03229174762964249,0.03724382258951663
sign/branch,4,128,0.1,42,1944,0.1132716049382716,0.2574074074074074,0.09095515754995523,0.022685185185185187,0.09348645181978517,82.83641975308642,125.54938271604938,12.50462962962963,197.29166666666666,0.9583333333333334,0.0813119113445282,0.10791071690618992,0.04149973392486572,0.06283747497946021,0.038333,0.059243849999999994,0.006666872650384903,0.00870879739522934,0.032667070627212524,0.03861906006932258
sign/branch,4,128,0.1,43,1944,0.1125,0.2556635802469136,0.08967631609122888,0.022222222222222223,0.09195426487093153,82.05555555555556,125.54938271604938,12.544753086419753,196.2006172839506,0.9583333333333334,0.08095800876617432,0.10760631412267684,0.04124990664422512,0.06223127711564301,0.03825,0.059167,0.006500165909528732,0.008500111289322376,0.03283354453742504,0.03882674500346183
sign/branch,4,128,0.1,44,1944,0.11080246913580247,0.257608024691358,0.08810238101592423,0.021604938271604937,0.08971661054994388,83.1604938271605,125.54938271604938,12.501543209876543,198.48611111111111,0.9583333333333334,0.07979199290275574,0.10599358938634396,0.040499959141016006,0.061737513169646256,0.0375415,0.0579937,0.0065409112721681595,0.008415896445512772,0.03266613930463791,0.03782690037041902
sign/branch,4,512,0.0,42,1944,0.3547839506172839,0.8012808641975309,0.21022742840264716,0.05339506172839507,0.2257840539090539,99.54938271604938,469.3317901234568,0.0,1588.087962962963,0.8271604938271605,0.18445821478962898,0.23744548670947552,0.14310400001704693,0.187203986570239,0.138625,0.18144989999999997,0.0067497603595256805,0.009535579010844227,0.034125056117773056,0.041654077358543866
sign/branch,4,512,0.1,42,1944,0.35478395061728396,0.8000771604938272,0.21155909144358917,0.053858024691358024,0.22725010329176995,99.54938271604938,469.3317901234568,46.833333333333336,1658.0555555555557,0.8271604938271605,0.1801038160920143,0.2116252901032567,0.1399375032633543,0.16822486650198695,0.135708,0.16377324999999998,0.0064587220549583435,0.008409819565713402,0.03349967300891876,0.038201827555894845
sign/branch,4,512,0.1,43,1944,0.35370370370370374,0.7987654320987654,0.21017121846599465,0.05339506172839507,0.22532109094609096,99.54938271604938,469.3317901234568,46.93055555555556,1652.7685185185185,0.8271604938271605,0.18014619126915932,0.2252600388601422,0.13960455544292927,0.17919992096722123,0.135417,0.17451694999999998,0.006417278200387955,0.008500181138515472,0.03370782360434532,0.04007068928331136
